 4086;CLEALCO ACUCAR E ALCOOL S/A                     ;CLEALCO             ;SP005;45483450002164;FAZENDA POUSO ALEGRE                    ;ZONA RURAL          ;17590000;QUEIROZ             ;SP;CLEALCO - UNIDADE QUEIROZ                       ;01836589000;
 5095;CM3 COOPERATIVA AGROINDUSTRIAL                  ;NENHUM              ;PR001;07326636000177;ROD BR 158 KM 85 SN                     ;DISTRITO DE SUMARE  ;87701970;PARANAVAI           ;PR;CM3 COOPERATIVA AGROINDUSTRIAL                  ;04434216000;
   46;COCAL COMERCIO E IND. CANAA ACUCAR E ALCOOL LTDA;COCAL               ;SP005;44373108000103;PQ.IND.DR.CAMILO CALAZANS DE MAGALHAES  ;SAO MATHEUS         ;19700000;PARAGUACU PAULISTA  ;SP;COCAL                                           ;01833612888;
 4675;COCAL COMERCIO E IND. CANAA ACUCAR E ALCOOL LTDA;COCAL               ;SP005;44373108000600;ESTRADA MUNICIPAL NARANDIBA NRD267 S/N  ;FAZENDA MOSQUITO    ;19220000;NARANDIBA           ;SP;COCAL II - UNIDADE NARANDIBA                    ;01833618888;
 4857;COFCO INTERNACIONAL BRASIL S.A.                 ;COFCOO              ;SP009;06315338002324;EST. VICINAL STS 50 ANTON.ABREU DO VALLE;ZONA RURAL          ;15180000;SEBASTIANOPOLIS DSUL;SP;NOROESTE PAULISTA                               ;01738379300;
 4893;COFCO INTERNACIONAL BRASIL S.A.                 ;COFCOO              ;SP009;06315338002405;FAZENDA BURITI S/N                      ;ZONA RURAL          ;15625000;MERIDIANO           ;SP;MERIDIANO                                       ;01738379300;
 5023;COFCO INTERNACIONAL BRASIL S.A.                 ;COFCOO              ;SP009;06315338015140;ROD.VIC.JOSE FERNANDES S/N KM 1 + 881MTS;ZONA RURAL          ;15800970;CATANDUVA           ;SP;COFCO BRASIL S.A.                               ;01738379300;
 5026;COFCO INTERNACIONAL BRASIL S.A.                 ;COFCOO              ;SP009;06315338015060;EST.MUN. IBIRA A POTIRENDABA S/N KM 6,7 ;ZONA RURAL          ;15105000;POTIRENDABA         ;SP;COFCO BRASIL S.A.                               ;01738279900;
   55;COFERCATU COOPERATIVA AGROINDUSTRIAL            ;ALTO ALEGRE         ;PR001;80539612000862;ROD. JOAO LUNARDELLI PR 170 - KM 54     ;ZONA RURAL          ;86165970;FLORESTOPOLIS       ;PR;COFERCATU                                       ;04336621311;
   97;COLOMBO AGROINDUSTRIA S.A                       ;COLOMBO             ;SP007;44330975000153;FAZENDA BELA VISTA                      ;MOREIRA             ;15960000;ARIRANHA            ;SP;COLOMBO                                         ;01735769000;
 4290;COLOMBO AGROINDUSTRIA S.A                       ;COLOMBO             ;SP007;44330975002288;EST.MUN.PALESTINA A PONTES GESTAL,KM 32 ;PONTAL              ;15470000;PALESTINA           ;SP;COLOMBO - UNIDADE DE PALESTINA                  ;01735769000;
 4755;COLOMBO AGROINDUSTRIA S.A                       ;COLOMBO             ;SP005;44330975002520;EST.MUN.STA.ALBERTINA A PARANPUA, S/N   ;CORREGO DO ARARA    ;15750000;SANTA ALBERTINA     ;SP;SANTA ALBERTINA                                 ;01735769000;
 4731;COMANCHE BIOCOMBUSTIVEIS DE CANITAR LTDA        ;COMANCHE            ;SP001;08386602000130;ROD VICINAL - GABRIEL LIGEIRO, KM 04    ;AGUA DO BARREIRINHO ;18990000;CANITAR             ;SP;COMANCHE - CANITAR                              ;01433439230;
 3062;COMANCHE BIOCOMBUSTIVEIS DE SANTA ANITA LTDA    ;COMANCHE            ;SP004;59243733000108;FAZ.S.ROQUE EST.TATUI CAPELA ALTO KM19,5;ZONA RURAL          ;18270000;TATUI               ;SP;COMANCHE - TATUI                                ;01521014994;
 5142;COMEX SOLUTIONS BRAZIL LTDA - ME                ;NENHUM              ;SP001;26747989000195;RUA TERENCIO RICCIARDI, 1071            ;SAO JOAO            ;14170400;SERTAOZINHO         ;SP;COMEX                                           ;01634912041;
 2526;COMPANHIA ACUCAREIRA CENTRAL SUMAUMA            ;TOLEDO              ;NE003;12478095000132;FAZENDA CHARLES, S/N                    ;ZONA RURAL          ;57160000;MARECHAL DEODORO    ;AL;SUMAUMA                                         ;08232161400;
 5133;COMPANHIA ACUCAREIRA PARAISO                    ;NENHUM              ;RJ001;28963189000137;RUA TOCOS, S/N                          ;DECIMO SETIMO       ;28148000;CAMPO DOS GOYTACAZES;RJ;USINA PARAISO                                   ;02227212526;
 3473;COMPANHIA AGRICOLA PONTENOVENSE                 ;JATIBOCA            ;MG002;23796998000188;PARADA PAULISTA, S/N                    ;ZONA RURAL          ;35380000;URUCANIA            ;MG;JATIBOCA                                        ;03138763741;
 4862;COMPANHIA AGRICOLA PONTENOVENSE                 ;JATIBOCA            ;MG001;23796998002202;ROD S.PEDRO FERROS/PONTE ALTA KM22      ;ZONA RUAL           ;35360000;SAO PEDRO DOS FERROS;MG;SAO PEDRO                                       ;03138763041;
 2054;COMPANHIA AGRICOLA USINA JACAREZINHO            ;MELHORAMENTOS       ;PR004;61231478000206;RODOVIA BR 153 KM 09                    ;COSTA JUNIOR        ;86400000;JACAREZINHO         ;PR;JACAREZINHO                                     ;04335111400;
 2313;COMPANHIA AGRO INDUSTRIAL DE GOIANA             ;JOAO SANTOS         ;NE002;10319853000144;FAZ ENGENHO BUJARI S/N-FABRICA          ;GOIANA              ;55900000;GOIANA              ;PE;SANTA TERESA                                    ;08137970200;
 4810;COMPANHIA ALCOOLQUIMICA NACIONAL                ;NENHUM              ;NE002;11699378000737;ROD.PE 45 KM 14                         ;ZONA RURAL          ;55602970;VITORIA DE STO.ANTAO;PE;ALCOOLQUIMICA                                   ;08131142218;
 4799;COMPANHIA ENERGETICA VALE DO SAO SIMAO          ;ANDRADE             ;MG001;08215996000164;FAZ.PIRATININGA DE MINAS S/N            ;ZONA RURAL          ;38325000;SANTA VITORIA       ;MG;VALE DO SAO SIMAO                               ;03432518400;
 5151;COMPANHIA MELHORAMENTOS NORTE DO PARANA         ;MELHORAMENTOS       ;PR004;61082962001608;EST JUSSARA/VIDIGAL S/N LOTE 25128200   ;GLEBA FLORESTAL     ;87230000;JUSSARA             ;PR;FAZENDA JUSSARA                                 ;04436288069;
 5154;COMPANHIA MELHORAMENTOS NORTE DO PARANA         ;MELHORAMENTOS       ;PR004;61082962000474;ROD BR 376 KM 36 LOTE 4-A SL 1 S/N      ;ZONA RURAL          ;87970000;NOVA LONDRINA       ;PR;NOVA LONDRINA                                   ;04436288069;
 5171;COMPANHIA MELHORAMENTOS NORTE DO PARANA         ;MELHORAMENTOS       ;PR004;61082962000393;EST JUSSARA SN                          ;ZONA RURAL          ;87230000;JUSSARA             ;PR;COMPANHIA MELHORAMENTOS NORTE DO PARANA         ;04436288014;
   57;COMPANHIA MULLER DE BEBIDAS                     ;NENHUM              ;SP007;03485775000940;FAZENDA LAGEADO S/N                     ;ZONA RURAL          ;13660000;PORTO FERREIRA      ;SP;MULLER                                          ;01935813419;
 4558;COMPANHIA USINA SAO JOAO                        ;NENHUM              ;NE001;08974214000170;FAZENDA ENGENHO CENTRAL S/N             ;ZONA RURAL          ;58300000;SANTA RITA          ;PB;SAO JOAO                                        ;08321067500;
 2243;COMVAP ACUCAR E ALCOOL LTDA                     ;NENHUM              ;NE002;05343207000182;FAZENDA SITIO S/N                       ;ZONA RURAL          ;64120000;UNIAO               ;PI;COMVAP                                          ;08632655050;
 1513;COOP AGRICOLA REG. DE PRODUTORES DE CANA LTDA   ;NENHUM              ;PR004;78340270000210;RODOVIA PR 559 - KM 06                  ;JURANDA             ;87770000;SAO CARLOS DO IVAI  ;PR;COOPCANA SAO CARLOS                             ;04434388000;
 5202;COOP AGROIND DO ESTADO DO RIO DE JANEIRO LTDA   ;NENHUM              ;RJ002;05500757000168;ROD CAMPOS-ITAPERUNA, S/N KM 15 PARTE   ;PARQUE ALDEIA       ;28060750;CAMPO DOS GOYTACAZES;RJ;COAGRO                                          ;02227376007;
 2772;COOP.AGRIC.PROD.CANA CAMPO NOVO DO PARECIS LTDA ;NENHUM              ;MT003;15043391000107;ROD BR 364 KM 864, SN                   ;ZONA RURAL          ;78360000;CAMPO NOVO D PARECIS;MT;COPRODIA                                        ;06533825400;
 2271;COOP.DE COLONIZACAO AGROP. E IND. PINDORAMA LTDA;NENHUM              ;NE003;12229753000152;AV. CAMACARI S/N                        ;COLONIA PINDORAMA   ;57230000;CORURIPE            ;AL;PINDORAMA                                       ;08232746464;
 2590;COOPERATIVA AGROINDUSTRIAL DE RUBIATABA LTDA    ;JAPUNGU             ;GO002;03347747000109;RODOVIA GO 434 SN - KM 24               ;ZONA RURAL          ;76350000;RUBIATABA           ;GO;COOPER-RUBI                                     ;06233256000;
   53;COOPERATIVA AGROINDUSTRIAL NOVA PRODUTIVA       ;NENHUM              ;PR004;03345641000338;ROD.VICINAL ASTORGA/JAGUAPITA S/N KM21  ;SANTA ZELIA         ;86730000;ASTORGA             ;PR;NOVA PRODUTIVA                                  ;04432348207;
   91;COOPERVAL COOP AGROINDUSTRIAL VALE DO IVAI LTDA ;NENHUM              ;PR004;75084871000130;RODOVIA BR 369 - KM 12                  ;DIST. SAO JOSE      ;86900000;JANDAIA DO SUL      ;PR;COOPERVAL                                       ;04334329800;
   29;COPAGRA-COOP.AGROIND.DO NOROESTE PARANAENSE     ;NENHUM              ;PR001;81034993001781;ROD BR-376 S/N KM-36 LOTE 04-A          ;COMPLEXO IND COPAGRA;87970000;NOVA LONDRINA       ;PR;COPAGRA                                         ;04434321133;
 5110;COPERSUL IND PROD AC.ETANOL ENER.ELETRICA LTDA  ;NENHUM              ;NE002;07667367000102;FAZENDA ILHA DAS FLORES, 01             ;ZONA RURAL          ;55525971;CORTES              ;PE;COPERSUL IND PROD AC.ETANOL ENER.ELETRICA LTDA  ;08136951037;
 4529;COPLASA ACUCAR E ALCOOL LTDA                    ;MORENO              ;SP009;05928246000141;EST.VICINAL GOV.MARIO COVAS KM 7,7      ;FAZ.CACOS DE COCO   ;15260000;PLANALTO            ;SP;COPLASA                                         ;01836959510;
 4928;CORNELIO BAIA NETO                              ;NENHUM              ;MG001;97000736615   ;RUA: VIRGINOPOLIS, 438                  ;ASTECA              ;33120070;BELO HORIZONTE      ;MG;CORNELIO BAIA NETO                              ;03136351074;
   64;COROL AGROENERGIA USINA DE ACUCAR E ALCOOL LT   ;NENHUM              ;PR001;09167861000133;LT.500/501 GLEBA ROLAND DIST.SAO MARTINH;SAO MARTINHO        ;86609000;ROLANDIA            ;PR;COROL                                           ;04332558000;
   42;COSAN S/A INDUSTRIA E COMERCIO                  ;RAIZEN              ;SP006;50746577003483;FAZENDA SAO JOSE S/N                    ;DISTRITO POTUNDUVA  ;17201970;JAU                 ;SP;COSAN S/A INDUSTRIA E COMERCIO                  ;01436020505;
   56;COSAN S/A INDUSTRIA E COMERCIO                  ;RAIZEN              ;SP003;50746577003050;BAIRRO CAMPESTRE S/N                    ;.                   ;13390000;RIO DAS PEDRAS      ;SP;COSAN S/A INDUSTRIA E COMERCIO                  ;01934012599;
   61;COSAN S/A INDUSTRIA E COMERCIO                  ;RAIZEN              ;SP003;50746577002916;BAIRRO COSTA PINTO S/N                  ;COSTA PINTO         ;13411900;PIRACICABA          ;SP;COSAN S/A INDUSTRIA E COMERCIO                  ;01934032000;
   74;COSAN S/A INDUSTRIA E COMERCIO                  ;RAIZEN              ;SP001;50746577003726;RUA DO ENGENHO,S/N                      ;CENTRO              ;13370000;RAFARD              ;SP;COSAN S/A INDUSTRIA E COMERCIO                  ;01934967511;
 2576;COSAN S/A INDUSTRIA E COMERCIO                  ;RAIZEN              ;SP006;50746577000972;ESTACAO CORONEL QUITO, S/N              ;ZONA RURAL          ;14540000;IGARAPAVA           ;SP;COSAN S/A INDUSTRIA E COMERCIO                  ;01631739000;
 4284;COSAN S/A INDUSTRIA E COMERCIO                  ;RAIZEN              ;SP001;50746577008957;FAZENDA BOM RETIRO                      ;ZONA RURAL          ;13336000;CAPIVARI            ;SP;COSAN BOM RETIRO                                ;01934929500;
 4331;COSAN S/A INDUSTRIA E COMERCIO                  ;RAIZEN              ;SP006;50746577009090;ESTRADA MIRANDOPOLIS/PACAEMBU KM 13,5   ;MONT SERRAT         ;16800000;MIRANDOPOLIS        ;SP;COSAN S/A INDUSTRIA E COMERCIO                  ;01837019100;
 4774;COSTA BIOENERGIA LTDA                           ;NENHUM              ;PR001;08089046000130;EST JOAO BARANIUK KM 05 SN-FAZ.04 IRMAOS;SEDE                ;87518000;UMUARAMA            ;PR;COSTA BIOENERGIA                                ;04433611000;
 3575;CRIDASA CRISTAL DESTILARIA AUT. DE ALCOOL S/A   ;INFINITY            ;ES001;27381292000106;ROD CRISTAL-MONTANHA S/N KM 1,5         ;CRISTAL DO NORTE    ;29970000;PEDRO CANARIO       ;ES;CRIDASA                                         ;02737645111;
 5061;CRISTIANE SALES KODATO                          ;NENHUM              ;MG001;05082486632   ;RUA SANTA LUZIA, 40                     ;CELVIA              ;33200000;VESPASIANO          ;MG;CRISTIANE SALES KODATO                          ;03136221900;
 2185;CRV INDUSTRIAL LTDA                             ;JAPUNGU             ;GO002;03937452000192;FAZENDA BOA VISTA KM 2,5 VICINAL        ;ZONA SUBURBANA      ;76340000;CARMO DO RIO VERDE  ;GO;CRV                                             ;06233376467;
 5227;CRV INDUSTRIAL LTDA                             ;JAPUNGU             ;MG002;03937452000435;ROD. MG 226, S/N - KM 63                ;ZONA RURAL          ;38360000;CAPINOPOLIS         ;MG;CRV INDUSTRIAL LTDA                             ;03432638100;
 4761;DA MATA S/A - ACUCAR E ALCOOL                   ;NENHUM              ;SP005;08110543000173;ESTRADA MUNICIPAL VPS 321,KM-22,8       ;ZONA RURAL          ;16880000;VALPARAISO          ;SP;DA MATA                                         ;01834017000;
  106;DACALDA - ACUCAR E ALCOOL LTDA                  ;NENHUM              ;PR004;75444430000100;FAZENDA SANTA MARIA                     ;DOURADO             ;86400000;JACAREZINHO         ;PR;DACALDA                                         ;04335111317;
  600;DAIL S/A DESTILARIA DE ALCOOL IBAITI            ;NENHUM              ;PR001;77128882000280;ROD PR 435 KM35 (IBAITI CONGONHINHAS)   ;ZONA RURAL          ;84900000;IBAITI              ;PR;DAIL S/A DESTILARIA DE ALCOOL IBAITI            ;04335468300;
   43;DAMFI - DESTILARIA MONTI FILHO EIRELI           ;NENHUM              ;MG002;17869587000172;FAZENDA SANTO ANTONIO                   ;ZONA RURAL          ;38380000;CANAPOLIS           ;MG;DAMFI                                           ;03402671121;
 3956;DASA DESTILARIA DE ALCOOL SERRA DOS AIMORES S/A ;NENHUM              ;MG001;18054379000188;ROD. MARGEM DA BR 418 - KM 3            ;ZONA RUAL           ;39868000;SERRA DOS AIMORES   ;MG;DASA                                            ;03336219300;
 5048;DAVID MODOLO & IRMAOS LTDA - EPP                ;NENHUM              ;SP001;47254370000119;ESTRADA MUNICIPAL OCTAVIO PILON SN, KM02;SAO FRANCISCO       ;18520000;CERQUILHO           ;SP;DAVID MODOLO & IRMAOS LTDA - EPP                ;01532841178;
 2970;DECASA - ACUCAR E ALCOOL  S.A                   ;OLIVAL TENORIO      ;SP004;44917284000150;FAZENDA JAGUATIRICA S/N                 ;JAGUATIRICA         ;19430000;MARABA PAULISTA     ;SP;DECASA                                          ;01832789200;
 1136;DELLA COLETTA BIOENERGIA S/A                    ;NENHUM              ;SP007;44691236000197;EST.MUNIC.DOMENIC DALLA COLETA BRI 351  ;SAPE                ;17250000;BARIRI              ;SP;DELLA COLETTA                                   ;01436629090;
 3557;DELOS - DESTILARIA LOPES DA SILVA LTDA          ;NENHUM              ;SP009;71322523000100;FAZENDA STA.TEREZINHA ROD.SP 333 KM 87  ;ZONA RURAL          ;14174000;SERTAOZINHO         ;SP;DESTILARIA LOPES                                ;01621050666;
 5022;DELTA SUCROENERGIA S.A.                         ;DELTA               ;MG002;13537735000281;ROD MG 427 KM 43 SN                     ;FAZ CACHOEIRO       ;38120000;CONC. DAS ALAGOAS   ;MG;DELTA - UNIDADE VOLTA GRANDE                    ;03433279200;
 5033;DELTA SUCROENERGIA S.A.                         ;DELTA               ;MG002;13537735000362;RUA JOSE AGOSTINHO FILHO, 750           ;CENTRO              ;38108000;DELTA               ;MG;DELTA - UNIDADE DELTA                           ;03433196502;
   93;DENUSA DESTILARIA NOVA UNIAO S/A                ;NENHUM              ;GO002;00595322000120;ROD.BR.060-KM 274 - FAZ.SAO PEDRO       ;ZONA RURAL          ;75950000;JANDAIA             ;GO;DENUSA                                          ;06436456400;
 2193;DESTILARIA AGUA BONITA LTDA                     ;NENHUM              ;SP005;50227255000160;FAZENDA TARUMA ROD. SP 333 KM 26,7      ;ZONA RURAL          ;19820000;TARUMA              ;SP;AGUA BONITA                                     ;01833734400;
  112;DESTILARIA ALCIDIA S/A                          ;ATVOS               ;SP001;46448270000403;FAZENDA ALCIDIA                         ;ZONA RURAL          ;19280000;TEODORO SAMPAIO     ;SP;ALCIDIA                                         ;01832821099;
 2605;DESTILARIA AMERICANA S/A                        ;NENHUM              ;PR001;75625608000100;FAZENDA PALMARES GLEBA AMERICANA        ;ZONA RURAL          ;86230000;NOVA AMERICA COLINA ;PR;AMERICANA                                       ;04332658100;
 2774;DESTILARIA AUTONOMA PORTO ALEGRE LTDA           ;OLIVAL TENORIO      ;NE003;12411864000266;FAZENDA MATA VERDE                      ;ZONA RURAL          ;57975000;COLONIA LEOPOLDINA  ;AL;PORTO ALEGRE                                    ;08232719252;
 2664;DESTILARIA BERNARDINO DE CAMPOS S/A             ;NENHUM              ;SP004;51011534000154;RUA FAZENDA SAO JOSE                    ;ZONA RURAL          ;18960000;BERNARDINO DE CAMPOS;SP;BERNARDINO DE CAMPOS                            ;01433461211;
 5079;DESTILARIA BURITI LTDA                          ;NENHUM              ;MT003;10921675000127;ROD BR 163 KM 767 MAIS 7KM A DIREITA S/N;ZONA RURAL          ;78890000;SORRISO             ;MT;DESTILARIA BURITI LTDA                          ;06635441588;
 3983;DESTILARIA CENTRO OESTE IGUATEMI LTDA           ;NENHUM              ;MS001;05102534000142;RODOVIA DA BALSINHA KM 18, S/N          ;ZONA RURAL          ;79960000;IGUATEMI            ;MS;CENTRO OESTE IGUATEMI                           ;06734094000;
 3989;DESTILARIA CORREGO AZUL LTDA                    ;NENHUM              ;SP001;47427257000198;ESTRADA MUNICIPAL - FAZ.CORREGO AZUL    ;CORREGO AZUL        ;16370000;PROMISSAO           ;SP;DESTILARIA CORREGO AZUL                         ;01435410288;
 3964;DESTILARIA DE ALCOOL LIBRA LTDA                 ;NENHUM              ;MT003;00297598000122;ROD. MT 010 KM 50                       ;ZONA RURAL          ;78435000;S.JOSE DO RIO CLARO ;MT;LIBRA                                           ;06633865100;
 2814;DESTILARIA GRIZZO LTDA                          ;NENHUM              ;SP001;50749399000186;FAZ.NOVA COLORIDA ROD.JAU-BROTAS KM 167 ;POUSO ALEGRE DE CIMA;17201970;JAU                 ;SP;GRIZZO                                          ;01436227000;
 3361;DESTILARIA GUARICANGA LTDA                      ;ARALCO              ;SP004;47807797000105;ROD. MARECHAL RONDON KM 383             ;ZONA RURAL          ;16670000;PRESIDENTE ALVES    ;SP;GUARICANGA                                      ;01435876166;
 2955;DESTILARIA MOMESSO LTDA                         ;NENHUM              ;SP007;96391859000148;RUA MINEIROS SN                         ;QUIRINOS            ;17320000;MINEIROS DO TIETE   ;SP;MOMESSO                                         ;01436411001;
 2351;DESTILARIA RIO DO CACHIMBO LTDA                 ;NENHUM              ;MG001;21783238000100;FAZENDA LAJES S/N                       ;ZONA RURAL          ;38770000;JOAO PINHEIRO       ;MG;RIO DO CAMCHIMBO                                ;03438183200;
 2632;DESTILARIA SANTA MARIA S/A                      ;NENHUM              ;SP004;51423085000151;FAZENDA SANTA MARIA, S/N                ;LAGEADO             ;18682970;LENCOIS PAULISTA    ;SP;SANTA MARIA                                     ;01432691100;
 4412;DESTILARIA SENHORA DA GLORIA S/A                ;NENHUM              ;MG001;08104272000143;VILA SENHORA DA GLORIA S/N              ;SENHORA DA GLORIA   ;39212000;SANTO HIPOLITO      ;MG;SENHORA DA GLORIA                               ;03837262000;
 5082;DESTILARIA VALE DO PARACATU - AGROENERGIA S.A.  ;NENHUM              ;MG002;07459492000127;RODOVIA LM G 680, KM 26                 ;ZONA RURAL          ;38600000;PARACATU            ;MG;VALE DO PARACATU                                ;03833113500;
 4997;DESTILARIA VEREDAS IND. DE ACUCAR E ALCOOL LTDA ;NENHUM              ;MG001;10452413000160;FAZENDA TAPERA S/N KM 186 BR 040        ;ZONA RURAL          ;38770000;JOAO PINHEIRO       ;MG;VEREDAS                                         ;03835612644;
 5096;DESTILARIAS MELHORAMENTOS S.A.                  ;MELHORAMENTOS       ;PR001;49333800000709;EST JUSSARA / DESTILARIA IVAI SN        ;ZONA RURAL          ;87230000;JUSSARA             ;PR;DESTILARIAS MELHORAMENTOS S.A.                  ;04436288000;
   71;DESTILARIAS MELHORAMENTOS S/A                   ;MELHORAMENTOS       ;PR001;45777166000238;ESTRADA JUSSARA/DESTILARIA IVAI S/N     ;ZONA RURAL          ;87230000;JUSSARA             ;PR;MELHORAMENTOS IVAI                              ;04436288000;
 5018;DESTILARIAS MELHORAMENTOS S/A                   ;MELHORAMENTOS       ;PR001;49333800000628;ROD BR 376 KM 36 LOTE A-4 SN            ;ZONA RURAL          ;87970000;NOVA LONDRINA       ;PR;NOVA LONDRINA                                   ;04436288069;
 4015;DIANA BIOENERGIA AVANHANDAVA S/A                ;DIANA               ;SP005;45902707000121;FAZENDA NOVO RECREIO                    ;FARELO              ;16360000;AVANHANDAVA         ;SP;DIANA                                           ;01836519100;
 1359;DIRCE KODATO                                    ;NENHUM              ;MG001;27825175620   ;RUA DESEMBARGADOR PAULO MOTA 945-1301 B2;OURO PRETO          ;31310340;BELO HORIZONTE      ;MG;DIRCE KODATO                                    ;03130241234;
 3954;DISA DESTILARIA ITAUNAS S/A                     ;INFINITY            ;ES001;27575950000281;ROD. BR 101 NORTE KM 392                ;SAYONARA            ;29960000;CONCEICAO DA BARRA  ;ES;DISA                                            ;02737620100;
 5198;EBER BIO ENERGIA E AGRICULTURA LTDA             ;NENHUM              ;GO002;09075242000119;ROD 070 S/N KM 030 A ESQUERDA 03 KM     ;ZONA RURAL          ;76255000;MONTES CLAROS GOIAS ;GO;USINA RIO CLARO DE GOIAS                        ;06233701756;
 4867;EDUARDO KODATO                                  ;NENHUM              ;MG001;46328610653   ;ALAMEDA DOS OITIS, 66                   ;SAO LUIZ            ;31270810;BELO HORIZONTE      ;MG;EDUARDO KODATO                                  ;03134032951;
 5144;ELANCO SAUDE ANIMAL LTDA                        ;NENHUM              ;SP001;00820120000488;RUA EDGAR MARCHIORI, 255 SETOR NOVARTIS ;DISTRITO INDUSTRIAL ;13280000;VINHEDO             ;SP;ELANCO SAUDE ANIMAL LTDA                        ;01155327596;
 4856;ELI LILLY DO BRASIL LTDA                        ;NENHUM              ;SP001;43940618001469;RODOVIA RAPOSO TAVARES KM 113           ;BERREIRO            ;18190000;ARACOIABA DA SERRA  ;SP;ELI LILLY DO BRASIL LTDA                        ;01121446732;
 5237;ELLOS COMERCIO E REPRES. PROD. QUIMICOS LTDA    ;NENHUM              ;MG001;36920862000180;RUA CRAVINA, 82                         ;CAMPOS ELISIOS      ;35931191;JOAO MONLEVADE      ;MG;ELLOS COMERCIO E REPRES. PROD. QUIMICOS LTDA    ;31984833178;
  123;ENERGETICA SANTA HELENA S/A                     ;B. COUTINHO         ;MS003;37216363000250;ROD. MS 134 - FAZ.SANTA HELENA - KM 25  ;ZONA RURAL          ;79750000;NOVA ANDRADINA      ;MS;SANTA HELENA                                    ;06733128900;
 4993;ENERGETICA SAO SIMAO S/A                        ;NENHUM              ;GO001;02348861000190;ROD.GO 164 KM02 S/N FZ.PORTEIRAO GLEBA B;ZONA RURAL          ;75890000;SAO SIMAO           ;GO;ENERGETICA SAO SIMAO S/A                        ;06233899500;
 3610;ENERGETICA SERRANOPOLIS LTDA                    ;NENHUM              ;GO002;05643160000172;ROD.GO 184 KM 65 COMPL.IND.ALCOOLEIRO   ;ZONA RURAL          ;75820000;SERRANOPOLIS        ;GO;ENERGETICA SERRANOPOLIS                         ;06436682000;
 1595;ENGENHO SAO PEDRO AGRO INDUSTRIAL LTDA          ;NENHUM              ;SP001;57308918000110;ROD. SAO PEDRO SAO MANUEL SP 191        ;ZONA RURAL          ;13520000;SAO PEDRO           ;SP;ENGENHO SAO PEDRO AGRO INDUSTRIAL LTDA          ;01934811303;
 1360;ERICA KODATO                                    ;NENHUM              ;MG001;37933132634   ;ALAMEDA DOS OITIS, 66                   ;SAO LUIZ            ;31270810;BELO HORIZONTE      ;MG;ERICA KODATO                                    ;03134032951;
 5070;ETAFRUIT AGRICOLA LTDA                          ;NENHUM              ;SP001;58617192000160;EST M. S.MIGUEL ARCANJO, S/N F.R.LAGEADO;ABAITINGA           ;18230000;SAO MIGUEL ARCANJO  ;SP;ETAFRUIT AGRICOLA LTDA                          ;01533791272;
 4977;FATIMA DO SUL AGRO-ENERGETICA S/A ALCOOL        ;NENHUM              ;MS003;08830263000130;ROD.OTR L.BARREIINHO LTS.2,3,4 QD.43 S/N;ZONA RURAL          ;79700000;FATIMA DO SUL       ;MS;FATIMA DO SUL                                   ;06740639067;
 5135;FENIX TAMBORES E BOMBONAS LTDA - EPP            ;NENHUM              ;MG001;25509787000142;RUA BAEPENDI, 294                       ;VILA PARIS          ;32372040;CONTAGEM            ;MG;FENIX TAMBORES E BOMBONAS LTDA - EPP            ;03135311834;
   70;FERRARI AGROINDUSTRIA S/A                       ;NENHUM              ;SP007;54846951000105;FAZENDA DA ROCHA - ROD SP 215 KM 84     ;ZONA RURAL          ;13631301;PIRASSUNUNGA        ;SP;FERRARI                                         ;01935654665;
 4765;FLORESTA S/A ACUCAR E ALCOOL                    ;VALE DO VERDAO      ;GO002;08048772000105;ROD.BR60-KM351-FAZENDA FLORESTA         ;ZONA RURAL          ;75935000;STO ANTONIO DA BARRA;GO;FLORESTA                                        ;06436261800;
 4925;GENUINO ROSA DA SILVA                           ;NENHUM              ;MG001;00362908664   ;RUA D, 18                               ;ALVORADA            ;34000000;NOVA LIMA           ;MG;GENUINO ROSA DA SILVA                           ;00000000000;
 1744;GLAUCO MARTINS DE MELLO JUNIOR                  ;NENHUM              ;SP001;06636784806   ;RUA OTTO SCHUBART, 301                  ;VILA PINHEIRO       ;13630295;PIRASSUNUNGA        ;SP;GLAUCO MARTINS DE MELLO JUNIOR                  ;01935613311;
 5185;GLENCANE BIOENERGIA S.A.                        ;NENHUM              ;SP005;68316801002571;EST VICINAL ANGELO ZANCANER SN KM 30    ;ZONA RURAL          ;16700000;GUARARAPES          ;SP;NOVA UNIALCO                                    ;01838419900;
 5114;GLENCANE BIOENERGIA S/A                         ;NENHUM              ;SP005;68316801000102;EST.MUN.JUNQUEIROPOLIS-SALGADO FILHO S/N;TAQUARUSSU          ;17890000;JUNQUEIROPOLIS      ;SP;RIO VERMELHO                                    ;01838419900;
  125;GOIASA GOIATUBA ALCOOL LTDA                     ;NENHUM              ;GO002;02773950000184;RODOVIA GO 040 KM 194 SN ACESSO 7KM DIR ;ZONA RURAL          ;75600000;GOIATUBA            ;GO;GOIASA                                          ;06436088800;
 5141;GREEN FUEL (PVT) LIMITED                        ;NENHUM              ;EX001;02773950000184;CHISUMBANJE ESTATE, P O BOX 314         ;CHECHECHE           ;00000000;CHISUMBANJE ZIMBABWE;XX;GREEN FUEL (PVT) LIMITED                        ;00000000000;
 5128;HEALTH PRO BRANDS INC                           ;NENHUM              ;EX001;02773950000184;12044 MILLSTONE                         ;CT LOVELAND         ;00000000;OHIO - USA          ;XX;HEALTH PRO BRANDS INC                           ;15133823091;
