104015;JB ACUCAR E ALCOOL LTDA                 ;;G3 ;11427572000178;ROD PE 45 KM 14, SN                     ;ZONA RURAL               ;55600000;VITORIA DE SANTO ANTAO   ;PE ;;
104020;SAO FERNANDO ACUCAR E ALCOOL LTDA       ;;G3 ;05894060000208;ROD MS 379 SENTIDO LAGUNA CARAPA, SN    ;ZONA RURAL               ;79804970;DOURADOS                 ;MS ;;
104033;TRIUNFO AGROINDUSTRIAL LTDA             ;;G3 ;12733937000155;USINA TRIUNFO, SN                       ;USINA TRIUNFO            ;57680000;BOCA DA MATA             ;AL ;;
104043;ACUCAREIRA VIRGOLINO DE OLIVEIRA SA     ;;G4 ;07024792000264;FAZENDA GIULIA KM 1, SN                 ;ESTRADA  MUNICIPAL MO    ;15275000;MONCOES                  ;SP ;;
104044;COOP  COLON AGRO PEC INDL PINDORAMA LTDA;;G3 ;12229753000152;COLONIA PINDORAMA, SN                   ;PINDORAMA                ;57230000;CORURIPE                 ;AL ;;
104075;UMOE BIOENERGY SA                       ;;G4 ;03445208000455;FAZ TAQUARUSSU, SN                      ;ZONA RURAL               ;19250000;SANDOVALINA              ;SP ;;
104086;COMPANHIA ENERG VALE DO SAO SIMAO       ;;G1 ;08215996000164;FAZ PIRATININGA DE MINAS, SN            ;CHAVESLANDIA             ;38325000;SANTA VITORIA            ;MG ;;
104088;INDUSTRIAL PORTO RICO SA                ;;G3 ;12217832000224;FAZ SAO JOSE, SN                        ;ZONA RURAL               ;57250000;CAMPO ALEGRE             ;AL ;;
104103;USINA CAETE SA                          ;;G3 ;12282034000367;FAZ VILARINHO, SN                       ;ZONA RURAL               ;57280000;IGREJA NOVA              ;AL ;;
104104;USINA CAETE SA                          ;;G3 ;12282034000286;US CAETE, SN                            ;ZONA RURAL               ;57240000;SAO MIGUEL DOS CAMPOS    ;AL ;;
104258;TONON BIOENERGIA LTDA                   ;;G3 ;07914230000105;FAZENDA BOM RETIRO,SN                   ;VISTA ALEGRE             ;79150000;MARACAJU                 ;MS ;;
104263;TONON BIOENERGIA LTDA                   ;;G4 ;07914230000377;ROD JAU ARARAQUARA KM 129,SN            ;RURAL                    ;17240000;BOCAINA                  ;SP ;;
104275;BERTOLO AGROINDUSTRIAL LTDA             ;;G4 ;52317435000168;RUA QUEIROS,SN                          ;QUEIROZES                ;15820000;PIRANGI                  ;SP ;;
104308;USINA VERTENTE LTDA                     ;;G4 ;05242560000176;FAZ POSSES, SN                          ;ZONA RURAL               ;15420000;GUARACI                  ;SP ;;
104367;VIRALCOOL ACUCAR E ALCOOL LTDA          ;;G4 ;53811006000296;FAZ SANTA AMALIA, SN                    ;ZONA RURAL               ;16920000;CASTILHO                 ;SP ;;
104390;RAIZEN ENERGIA SA                       ;;G4 ;08070508008314;FAZ LAGO AZUL, SN                       ;PQ INDUSTRIAL I          ;16790000;BENTO DE ABREU           ;SP ;;
104398;USINA CONTINENTAL SA                    ;;G4 ;06026236000183;ROD BRIGADEIRO FARIA LIMA, SN           ;ZONA RURAL               ;14795000;COLOMBIA                 ;SP ;;
104414;USINA ITAJOBI LTDA ACUCAR E ALCOOL      ;;G4 ;43533819000399;ESTR BARRO PRETO A ELISIARIO, SN        ;ZONA RURAL               ;15845000;MARAPOAMA                ;SP ;;
104416;CIA ACUCAREIRA DE PENAPOLIS             ;;G4 ;61081840000200;RUA FAZENDA CAMPESTRE, SN               ;CAMPESTRE                ;16300000;PENAPOLIS                ;SP ;;
104420;BAMBUI BIOENERGIA SA                    ;;G1 ;07930999000206;ROD MG 827 KM 10, SN                    ;BAMBUI MEDEIROS          ;38900000;BAMBUI                   ;MG ;;
104428;BIOSEV BIOENERGIA SA                    ;;G4 ;49213747009840;VIA ANHANGUERA, SN                      ;ZONA RURAL               ;14680000;JARDINOPOLIS             ;SP ;;
104447;USINA SANTA ISABEL SA                   ;;G4 ;47524632000118;FAZ TRES PONTES, SN                     ;TRES PONTES              ;14960000;NOVO HORIZONTE           ;SP ;;
104461;CENTROALCOOL SA                         ;;G3 ;02896264000109;ROD GO 222, SN                          ;ZONA RURAL               ;75400000;INHUMAS                  ;GO ;;
104508;ADECOAGRO VALE DO IVINHEMA LTDA         ;;G3 ;07903169000109;EST CONTINENTAL KM 15 FAZ TAKUARE, SN   ;ZONA RURAL               ;79785000;ANGELICA                 ;MS ;;
104524;COCAL COM IND CANAA ACUCAR E ALCOOL LTDA;;G4 ;44373108000103;PARQUE PQ INDL DR CAMILO C MAGALHAES, SN;SAO MATHEUS              ;19700000;PARAGUACU PAULISTA       ;SP ;;
104529;USINA IACANGA DE ACUCAR E ALCOOL LTDA   ;;G4 ;07280328000158;ROD CEZARIO J DE CARVALHO 400 800 MT, SN;ZONA RURAL               ;17180000;IACANGA                  ;SP ;;
104534;CERRADINHO ACUCAR ETANOL E ENERGIA SA   ;;G4 ;47062997008233;EST MUNIC IBIRA  POTIRENDABA KM6 7M, SN ;ZONA RURAL               ;15105000;POTIRENDABA              ;SP ;;
104542;TEREOS ACUCAR E ENERGIA BRASIL S A      ;;G4 ;47080619000974;FAZ GUARANI, SN                         ;GUARANI                  ;14735000;SEVERINIA                ;SP ;;
104548;USINA CAETE SA                          ;;G3 ;12282034000600;FAZ CACHOEIRA, SN                       ;IPIOCA                   ;57030000;MACEIO                   ;AL ;;
104552;RAIZEN CENTROESTE ACUCAR E ALCOOL LTDA  ;;G3 ;08619844000399;ROD GO 050 KM328 COD 050E GO0290,SN     ;ZONA RURAL               ;75809899;JATAI                    ;GO ;;
104562;OUROESTE BIOENERGIA LTDA                ;;G4 ;05553456000100;RODOVIA ELYESER MONTENEGRO MAGALHAES, SN;ZONA RURAL               ;15685000;OUROESTE                 ;SP ;;
104569;USINA PANORAMA SA                       ;;G3 ;08704527000109;ROD BR 452 KM 60 FAZ BOA SORTE, SN      ;ZONA RURAL               ;75503970;ITUMBIARA                ;GO ;;
104578;USINA CAETE SA                          ;;G4 ;12282034001762;EST MUN PAULICEIA A SAO JOAO KM 7,SN    ;ZONA RURAL               ;17990000;PAULICEIA                ;SP ;;
104606;USINA CAETE SA                          ;;G1 ;12282034000871;ROD MG 427 KM 43, SN                    ;ZONA RURAL               ;38120000;CONCEICAO DAS ALAGOAS    ;MG ;;
104666;CIA BRASILEIRA DE ACUCAR E ALCOOL       ;;G3 ;02995097000730;ROD MS 395 KM 30, SN                    ;ZONA RURAL               ;79670000;BRASILANDIA              ;MS ;;
104880;COSAN SA IND COM                        ;;G4 ;50746577002916;COSTA PINTO, SN                         ;COSTA PINTO              ;13411901;PIRACICABA               ;SP ;;
104908;DESTILARIA ALCIDIA SA                   ;;G4 ;46448270000403;FAZ  ALCIDIA, SN                        ;ZONA RURAL               ;19280000;TEODORO SAMPAIO          ;SP ;;
104911;RAIZEN CENTRO SUL SA                    ;;G3 ;15527906003585;ROD BR 163  KM 329+600M, SN             ;ZONA RURAL               ;79130000;RIO BRILHANTE            ;MS ;;
104916;SA USINA CORURIPE ACUCAR E ALCOOL       ;;G3 ;12229415000200;POVOADO CAMACARI, S/N                   ;ZONA RURAL               ;57230000;CORURIPE                 ;AL ;;
104923;RAIZEN CENTRO SUL PAULISTA S.A          ;;G4 ;49213747011585;RUA FAZ SUCURI CX P 147, SN             ;ZONA RURAL               ;14640000;MORRO AGUDO              ;SP ;;
105108;ALCOLINA QUIMICA E DERIVADOS SA.        ;;G4 ;01133298000170;RUA PALETRANS, 400                      ;DISTRITO INDUSTRIAL      ;14140000;CRAVINHOS                ;SP ;;
105614;GEM AGROINDUSTRIAL E COMERCIAL LTDA     ;;G3 ;25006271000185;ROD BR 060 KM 308,SN                    ;PERIMETRO URBANO         ;75960000;ACREUNA                  ;GO ;;
106720;COFCO INTERNATIONAL BRASIL SA           ;;G4 ;06315338002405;FAZ BURITI, SN                          ;ZONA RURAL               ;15625000;MERIDIANO                ;SP ;;
106932;CIA ALCOOLQUIMICA NACIONAL ALCOOLQUIMICA;;G3 ;11699378000737;ROD PE 45 AREA KM 14 ENG CACHOEIRINHA,SN;ZONA RURAL               ;55602971;VITORIA DE SANTO ANTAO   ;PE ;;
107673;RAIZEN ENERGIA SA                       ;;G4 ;08070508012427;ESTACAO CORONEL QUITO AREA 1, SN        ;ZONA RURAL               ;14540000;IGARAPAVA                ;SP ;;
108023;RAIZEN ENERGIA SA                       ;;G4 ;08070508012508;FAZ DA SERRA AREA 1, SN                 ;ZONA RURAL               ;14815000;IBATE                    ;SP ;;
108026;RAIZEN ENERGIA SA                       ;;G4 ;08070508012184;ACESSO BAIRRO COSTA PINTO AREA1, SN     ;COSTA PINTO              ;13411900;PIRACICABA               ;SP ;;
108251;MONTEVERDE AGRO ENERGETICA SA           ;;G3 ;00143381000168;ROD BR 463 KM 35, SN                    ;ZONA RURAL               ;79900000;PONTA PORA               ;MS ;;
110082;RAIZEN ENERGIA SA                       ;;G4 ;08070508009558;FAZ SAO JOSE AREA 1 DIST PONTUNDUVA, SN ;ZONA RURAL               ;17201970;JAU                      ;SP ;;
110095;RAIZEN ENERGIA SA                       ;;G4 ;08070508009477;ACESSO BAIRRO CAMPESTRE AREA 1, SN      ;BAIRRO CAMPESTRE         ;13390970;RIO DAS PEDRAS           ;SP ;;
110097;RAIZEN ENERGIA SA                       ;;G4 ;08070508012265;RUA DO ENGENHO AREA 1, SN               ;CENTRO                   ;13370000;RAFARD                   ;SP ;;
110099;RAIZEN ENERGIA SA                       ;;G4 ;08070508009639;ACESSO FAZ SOBRADO AREA 1, SN           ;ZONA RURAL               ;13350000;ELIAS FAUSTO             ;SP ;;
110103;RAIZEN ENERGIA SA                       ;;G4 ;08070508009710;EST MIRANDOPOLIS PACAEMBU KM 13,5, SN   ;ZONA RURAL               ;16800000;MIRANDOPOLIS             ;SP ;;
110104;RAIZEN ENERGIA SA                       ;;G4 ;08070508012001;FAZ BOM RETIRO AREA 1, SN               ;ZONA RURAL               ;13360000;CAPIVARI                 ;SP ;;
110364;ACUCAREIRA VIRGOLINO DE OLIVEIRA SA     ;;G4 ;07024792000183;RUA FAZ CANOAS, SN                      ;ZONA RURAL               ;15200000;JOSE BONIFACIO           ;SP ;;
110671;USINA FRUTAL ACUCAR E ALCOOL SA         ;;G1 ;07455944000100;FAZ SAO BENTO DA RESSACA, SN            ;ZONA RURAL               ;38200000;FRUTAL                   ;MG ;;
110911;NG BIOENERGIA SA                        ;;G4 ;12877416000252;EST MUNICIPAL IBIRA A POTIRENDABA, SN   ;ZONA RURAL               ;15105000;POTIRENDABA              ;SP ;;
111190;NG BIOENERGIA SA                        ;;G4 ;12877416000171;ROD VICINAL JOSE FERNANDES, SN          ;ZONA RURAL               ;15800970;CATANDUVA                ;SP ;;
111416;USINA CERRADAO LTDA                     ;;G1 ;08056257000177;ROD MG 255 FAZENDA CERRADAO KM 30, SN   ;ZONA RURAL               ;38200000;FRUTAL                   ;MG ;;
113261;RAIZEN CAARAPO ACUCAR E ALCOOL LTDA     ;;G3 ;09538989000166;ROD MS 156 KM 12, SN                    ;REGIAO SUBURBANA         ;79940000;CAARAPO                  ;MS ;;
113268;COSAN CENTROESTE SA ACUCAR E ALCOOL     ;;G4 ;08619844000127;FAZ SAO JOSE SL 1 ESCR ADM U ADAMANTI,SN;POTUNDUVA                ;17201970;JAU                      ;SP ;;
113490;SAO MARTINHO SA                         ;;G4 ;51466860000156;FAZ SAO MARTINHO, SN                    ;ZONA RURAL               ;14850000;PRADOPOLIS               ;SP ;;
113535;SAO MARTINHO SA                         ;;G4 ;51466860002957;USINA IRACEMA,SN                        ;IRACEMAPOLIS             ;13495000;IRACEMAPOLIS             ;SP ;;
116116;USJ ACUCAR E ALCOOL SA                  ;;G3 ;44209336001106;ROD GO 206 KM 222, SN                   ;ZONA RURAL               ;75550000;INACIOLANDIA             ;GO ;;
116239;MIRIRI ALIMENTOS E BIOENERGIA           ;;G3 ;09090259000145;FAZ MIRIRI, SN                          ;ZONA RURAL               ;58300000;SANTA RITA               ;PB ;;
116241;IACO AGRICOLA SA                        ;;G3 ;07895728000682;ROD MS 425 KM 31, SN                    ;ZONA RURAL               ;79560000;CHAPADAO DO SUL          ;MS ;;
117158;VALE DO PONTAL ACUCAR E ETANOL LTDA     ;;G1 ;08057019000186;EST ANTONIO CABRERA MANO, SN            ;ZONA RURAL               ;38295000;LIMEIRA DO OESTE         ;MG ;;
117884;USINA ALTO ALEGRE SA ACUCAR E ALCOOL    ;;G1 ;48295562001965;ROD JOAO LUNARDELLI PR 170 KM 54,3, SN  ;ZONA RURAL               ;86165000;FLORESTOPOLIS            ;PR ;;
128933;LODES INDUSTRIA QUIMICA LTDA            ;;G4 ;08281692000103;RUA LUIZ FERRANTI, 197                  ;DISTRITO INDUSTRIAL      ;15400000;OLIMPIA                  ;SP ;;
131865;SJC BIOENERGIA LTDA                     ;;G3 ;10249419000216;ROD GO 206 KM 18 FAZ SAO FRANCISCO, SN  ;ZONA RURAL               ;75860000;QUIRINOPOLIS             ;GO ;;
132421;COCAL COM IND CANAA ACUCAR E ALCOOL LTDA;;G4 ;44373108000600;ESTR MUNICIPAL NRD, SN                  ;FAZ MOSQUITO             ;19220000;NARANDIBA                ;SP ;;
132774;COMPANHIA ENERGETICA SAO JOSE           ;;G4 ;05266880000166;ROD BRIG F LIMA FAZ S JOAQUIM KM 410, SN;ZONA RURAL               ;14770000;COLINA                   ;SP ;;
137351;COSTA BIOENERGIA LTDA                   ;;G1 ;08089046000130;ESTR JOAO BARANIUK KM 05, SN            ;SERRA DOS DOURADOS       ;87518000;UMUARAMA                 ;PR ;;
137664;FLORESTA S A ACUCAR E ALCOOL            ;;G3 ;08048772000105;ROD BR 060 KM 351, SN                   ;ZONA RURAL               ;75935000;SANTO ANTONIO DA BARRA   ;GO ;;
138415;CLEALCO ACUCAR E ALCOOL S A             ;;G4 ;45483450000110;ROD SP 425 ENTRONC SP 463, SN           ;ZONA RURAL               ;16250000;CLEMENTINA               ;SP ;;
138421;CLEALCO ACUCAR E ALCOOL S A             ;;G4 ;45483450002164;R FAZENDA PUSA ALEGRE, SN               ;ZONA RURAL               ;17590000;QUEIROZ                  ;SP ;;
138511;CERRADINHO BIOENERGIA SA                ;;G3 ;08322396000103;ROD GO 50 KM 11 A 50, SN                ;ZONA RURAL               ;75828000;CHAPADAO DO CEU          ;GO ;;
139112;JALLES MACHADO SA                       ;;G3 ;02635522004930;AREA RURAL KM 33 ESQUERDA 3KM,SN        ;ZONA RURAL               ;76388899;GOIANESIA                ;GO ;;
142016;USINA BATATAIS S A ACUCAR E ALCOOL      ;;G4 ;54470679000101;RUA END USINA BATATAIS, SN              ;ZONA RURAL               ;14300000;BATATAIS                 ;SP ;;
142097;USINA BATATAIS S A ACUCAR E ALCOOL      ;;G4 ;54470679001183;AV FAZ RIO DOURADO CX POSTAL 173, SN    ;ZONA RURAL               ;16401300;LINS                     ;SP ;;
142337;BRENCO COMP BRAS DE ENERGIA RENOVAVEL   ;;G3 ;08070566001173;ROD BR 364 KM 256, SN                   ;ZONA RURAL               ;75823000;PEROLANDIA               ;GO ;;
142578;CENTRAL ENERGETICA VALE DO SAPUCAI LTDA ;;G4 ;00372496000124;ESTR DO MAROLO KM 25, SN                ;RURAL CHAGAS             ;14415000;PATROCINIO PAULISTA      ;SP ;;
144217;USINA UBERABA SA                        ;;G1 ;07674341000191;FAZ UBERABA EST 304 ROD MG190 KM 2+5M,SN;ZONA RURAL               ;38001970;UBERABA                  ;MG ;;
144809;TEREOS ACUCAR E ENERGIA BRASIL S A      ;;G4 ;47080619003302;FAZ MANDU KM 146, SN                    ;ZONA RURAL               ;14790000;GUAIRA                   ;SP ;;
146527;RAIZEN ARARAQUARA ACUCAR E ALCOOL LTDA  ;;G4 ;43960335000164;FAZ SAO JOAQUIM CX POSTAL 383, SN       ;ZONA RURAL               ;14801970;ARARAQUARA               ;SP ;;
153975;USIMAT DESTILARIA DE ALCOOL LTDA        ;;G3 ;07670089000142;ROD MT 232 DIS ALTO JURUENA, SN         ;ZONA RURAL               ;78307000;CAMPOS DE JULIO          ;MT ;;
156472;DUPONT DO BRASIL SA                     ;;G4 ;61064929000330;RUA BORTOLO FERRO, 500 A                ;POCO FUNDO               ;13148902;PAULINIA                 ;SP ;;
158334;CEREALE BRASIL AGROINDUSTRIAL LTDA EPP  ;;G4 ;07825834000185;QUADRA 200 LOTE 21 A, SN                ;MARIANO LOPES            ;17300000;DOIS CORREGOS            ;SP ;;
159053;DESTILARIA LONDRA LTDA                  ;;G4 ;49605157000210;EST VIC US IRACEMA LONDRA KM 22 3, SN   ;FUNDO DA VARGEM          ;18730000;ITAI                     ;SP ;;
159216;COFCO BRASIL SA                         ;;G4 ;06315338015140;ROD VIC J FERNANDES KM 01 MAIS 881 M, SN;ZONA RURAL               ;15800970;CATANDUVA                ;SP ;;
163059;FIGUEIRA INDUSTRIA E COMERCIO SA        ;;G4 ;08391345000125;ESTR DA PEDREIRA, SN                    ;ZONA RURAL               ;15290000;BURITAMA                 ;SP ;;
163281;DESTILARIA GENERALCO SA                 ;;G4 ;44845915000173;ESTR DA SERRINHA KM 8, SN               ;ZONA RURAL               ;15300000;GENERAL SALGADO          ;SP ;;
165254;COFCO INTERNATIONAL BRASIL SA           ;;G4 ;06315338002324;ESTR VIC STS 50 ANTONIO A VALE KM10,SN  ;ZONA RURAL               ;15180000;SEBASTIANOPOLIS DO SUL   ;SP ;;
168245;USINA AURORA ACUCAR E ALCOOL LTDA       ;;G3 ;08395185000192;ROD MS 276 KM 37, SN                    ;ZONA RURAL               ;79770000;ANAURILANDIA             ;MS ;;
168333;USINA ACUCAREIRA PASSOS SA              ;;G1 ;23272271000100;FAZ SOLEDADE, SN                        ;ZONA RURAL               ;37900013;PASSOS                   ;MG ;;
170207;DASA DESTILARIA DE ALCOOL S AIMORES SA  ;;G1 ;18054379000188;ROD MARGEM DA BR 418 KM 3, SN           ;ZONA RURAL               ;39868000;SERRA DOS AIMORES        ;MG ;;
172555;SANTA CRUZ ACUCAR E ALCOOL LTDA         ;;G3 ;00738822000255;FAZ SANTA CLARA ZONA RURAL, SN          ;SEDE                     ;45807000;SANTA CRUZ CABRALIA      ;BA ;;
174551;SADA BIO ENERGIA E AGRICULTURA LTDA     ;;G1 ;06044698000808;R LT 3022 PROJ JAIBA ETAPA II GL G1, SN ;JAIBA                    ;39508000;JAIBA                    ;MG ;;
174817;COMPANHIA AGRIC USINA JACAREZINHO       ;;G1 ;61231478000206;ROD BR 153 KM 9,SN                      ;USINA                    ;86400000;JACAREZINHO              ;PR ;;
178139;ACUCAR E ALCOOL BANDEIRANTES SA         ;;G1 ;75619056000128;ROD BR 369 KM 53 , SN                   ;AGUA DO CAIXAO           ;86360000;BANDEIRANTES             ;PR ;;
179467;DESTILARIA DE ALCOOL LIBRA LTDA         ;;G4 ;00297598000122;ROD MT 10 KM 50, SN                     ;ZONA RURAL               ;78435000;SAO JOSE DO RIO CLARO    ;MT ;;
181163;SOLAZYME BUNGE PRODUTOS RENOVAVEIS LTDA ;;G4 ;13190609000112;FAZENDA MOEMA, SN                       ;ZONA RURAL               ;15480000;ORINDIUVA                ;SP ;;
181931;SJC BIOENERGIA LTDA                     ;;G3 ;10249419000305;ROD GO 206 KM 25 BL A FAZ BOA VISTA, SN ;ZONA RURAL               ;75560000;CACHOEIRA DOURADA        ;GO ;;
184041;SANTA MARIA INDUSTRIA DE ALCOOL LTDA    ;;G4 ;06046699000107;EST MUN BAIRRO NUNES SIT STO ANTONIO, SN;DOS NUNES                ;18780000;MANDURI                  ;SP ;;
195450;BRENCO COMP BRAS DE ENERGIA RENOVAVEL   ;;G3 ;08070566001254;ROD GO 341 KM 67 DIREITA 13 K, SN       ;ZONA RURAL               ;75830970;MINEIROS                 ;GO ;;
196217;BRENCO COMP BRAS DE ENERGIA RENOVAVEL   ;;G3 ;08070566001769;ROD MT 100 KM 51 LADO ESQUERDO, SN      ;ZONA RURAL               ;78785000;ALTO TAQUARI             ;MT ;;
197433;CLEALCO ACUCAR E ALCOOL S A             ;;G4 ;45483450000200;ROD RAUL F CASASCO FAZ CAMPEST KM 06, SN;CAMPESTRE                ;16300000;PENAPOLIS                ;SP ;;
204855;ALCOLINA NORDESTE COM PROD QUIM LTDA EPP;;G3 ;09120576000167;LOTE SAO CAETANO,02                     ;PREFEITO ANTONIO L DE    ;57100000;RIO LARGO                ;AL ;;
205603;ADECOAGRO VALE DO IVINHEMA LTDA         ;;G3 ;07903169001768;ROD MS 141 KM 10 FAZ CARMEN GLB UBIR, SN;ZONA RURAL               ;79740000;IVINHEMA                 ;MS ;;
206544;DESTILARIAS MELHORAMENTOS SA            ;;G1 ;45777166000238;EST JUSSARA DESTILARIA IVAI, SN         ;ZONA RURAL               ;87230000;JUSSARA                  ;PR ;;
209268;RAIZEN CENTRO SUL PAULISTA S.A          ;;G4 ;49213747012980;ROD BRIG F LIMA KM 458 FAZ CONT GL B, SN;ZONA RURAL               ;14795000;COLOMBIA                 ;SP ;;
210619;USINA SAO PAULO ENERGIA E ETANOL SA     ;;G3 ;05935048000105;ROD GO 210 KM 98, SN                    ;ZONA RURAL               ;75603000;PORTEIRAO                ;GO ;;
211193;AGRO IND TARUMA LTDA                    ;;G4 ;00223284000185;ROD SEBASTIAO T COELHO KM 4, SN         ;TARUMA                   ;18940970;SAO PEDRO DO TURVO       ;SP ;;
213832;AGRO ENERGIA SANTA LUZIA SA             ;;G3 ;08906558000142;ROD BR 267 KM 231 FAZ SAO SEBASTIAO, SN ;ZONA RURAL               ;79140000;NOVA ALVORADA DO SUL     ;MS ;;
214460;FIGUEIRA INDUSTRIA E COMERCIO SA        ;;G4 ;08391345000397;ROD CARAM REZEK KM 16, SN               ;ZONA RURAL               ;16058703;ARACATUBA                ;SP ;;
216101;USINA ELDORADO SA                       ;;G3 ;05620523000235;ROD MS 145 KM 49 FAZ S PEDRO, SN        ;ZONA RURAL               ;79130000;RIO BRILHANTE            ;MS ;;
216631;BOM SUCESSO AGROINDUSTRIA LTDA          ;;G3 ;11092881000134;ROD GO 210 KM 335,1, SN                 ;ZONA RURAL               ;75600000;GOIATUBA                 ;GO ;;
216948;CACU COM E IND DE ACUCAR E ALCOOL LTDA  ;;G3 ;07996345000196;ROD GO 487 KM 20 EXTEN GO 595 KM 3,SN   ;SETOR PARQUE INDUSTRIAL  ;75555000;VICENTINOPOLIS           ;GO ;;
217406;DESTILARIA AMERICANA SA                 ;;G1 ;75625608000100;ESTR FAZENDA PALMARES, SN               ;GLEBA AMERICANA          ;86230000;NOVA AMERICA DA COLINA   ;PR ;;
217811;USINA SANTA ROSA LTDA                   ;;G4 ;45483146000173;RUA FAZ STA ROSA, SN                    ;QUILOMBO                 ;18550000;BOITUVA                  ;SP ;;
217950;APOENA AGROINDUSTRIAL LTDA              ;;G4 ;12316269000160;ROD JOSE BIAZINI, 590                   ;VL ADELINO S DE CARVALHO ;19500000;MARTINOPOLIS             ;SP ;;
218587;CLARION SA AGROINDUSTRIAL               ;;G1 ;24956666000267;ROD PR 435 KM 35, SN                    ;SANTA LAURA              ;84900000;IBAITI                   ;PR ;;
220130;FIGUEIRA INDUSTRIA E COMERCIO SA        ;;G4 ;08391345000206;ESTR DA SERRINHA KM 8, SN               ;ZONA RURAL               ;15300000;GENERAL SALGADO          ;SP ;;
221343;CBB COMP BIO BRASILEIRA RECUP JUDICIAL  ;;G3 ;37848595000140;ROD BR 020 A ESQ 25 KM, SN              ;ZONA RURAL               ;73825000;VILA BOA                 ;GO ;;
225739;ALVORADA DO BEBEDOURO SA AC E ALCOOL    ;;G1 ;21706155000118;ROD DO CAFE BR 491 KM 64, SN            ;ZONA RURAL               ;37810000;GUARANESIA               ;MG ;;
229318;FREITAS ALCOOL IND E COMERCIO EIRELI    ;;G4 ;10641011000104;ESTR SPT 050 KM 01, SN                  ;ESTRADA BOIADEIRA        ;18940000;SAO PEDRO DO TURVO       ;SP ;;
233184;DISA DESTILARIA ITAUNAS SA              ;;G1 ;27575950000281;ROD BR 101 KM 392, SN                   ;SAYONARA                 ;29960000;CONCEICAO DA BARRA       ;ES ;;
235300;USINA ITAJOBI LTDA ACUCAR E ALCOOL      ;;G4 ;43533819000127;ESTR BARRO PRETO A ELISIARIO TAPERAO, SN;ZONA RURAL               ;15845000;MARAPOAMA                ;SP ;;
241273;COM E TRANSPORTES FILIPPINI LTDA        ;;G2 ;94553906000187;RUA SANTOS DUMONT, 786                  ;SAO CRISTOVAO            ;99709434;ERECHIM                  ;RS ;;
241434;USINA UBIRALCOOL LTDA EPP               ;;G4 ;03135648000163;RUA UBIRAJARA ALVINLANDI KM 02, SN      ;A CACADOR                ;17440970;UBIRAJARA                ;SP ;;
242750;BRENCO COMP BRAS DE ENERGIA RENOVAVEL   ;;G3 ;08070566001688;AV JOSE FERREIRA DA COSTA, 2395         ;VILA SANTANA             ;79550000;COSTA RICA               ;MS ;;
244939;RIO CLARO AGROINDUSTRIAL SA             ;;G3 ;08598391000108;ESTR CAW1 FAZ STO ANTONIO BR 364 KM61,SN;ZONA RURAL               ;75813000;CACU                     ;GO ;;
247512;TROPICAL BIOENERGIA  SA                 ;;G3 ;08195806000194;ROD GO 410 FAZ CANADA, SN               ;ZONA RURAL               ;75940000;EDEIA                    ;GO ;;
248676;COOP AGROINDUSTRIAL NOVA PRODUTIVA      ;;G1 ;03345641000338;EST VICINAL ASTORGA JAGUAPITA KM 21, SN ;SANTA ZELIA              ;86730000;ASTORGA                  ;PR ;;
253391;ROGERIO CARLOS BUZZO                    ;;G4 ;10998897000148;SITIO SAO JOAO, SN                      ;AGUA DA BOA VISTA        ;19820000;TARUMA                   ;SP ;;
253695;EBER BIOENERGIA E AGRICULTURA LTDA      ;;G3 ;09075242000119;ROD BR 070 KM 30 A ESQ 3 KM, SN         ;ZONA RURAL               ;76255000;MONTES CLAROS DE GOIAS   ;GO ;;
254012;USINA GOIANESIA SA                      ;;G3 ;02460988000105;ROD GO 438 KM 12 FAZ SAO CARLOS, SN     ;ZONA RURAL               ;76380000;GOIANESIA                ;GO ;;
254463;COOP AGRIC REG PRODUTORES DE CANA LTDA  ;;G1 ;78340270000210;ROD PR 559 KM 6 EST VIC DIV KM 1, SN    ;JURANDA                  ;87770000;SAO CARLOS DO IVAI       ;PR ;;
255944;IND COM DE BEBIDAS SEIS LAGOAS TDA      ;;G4 ;49049638000106;RUA FAZ SANTA CRUZ, SN                  ;RURAL                    ;17380000;BROTAS                   ;SP ;;
255945;CAPUAVA INSDUSTRIA E COMERCIO LTDA      ;;G4 ;54362447000130;ROD SP 127 KM 21 CX POSTAL 59, SN       ;VILA NOVA                ;13413050;PIRACICABA               ;SP ;;
256696;ITUMBIARA BIOENERGIA SA                 ;;G3 ;08517600000133;EST MUN ITUMBIARA A CAC DOURADA KM18, SN;ZONA RURAL               ;75503970;ITUMBIARA                ;GO ;;
257441;BP BIOENERGIA ITUIUTABA LTDA            ;;G1 ;08164344000148;FAZ RECANTO, SN                         ;ZONA RURAL               ;38300898;ITUIUTABA                ;MG ;;
257710;PORTO SEGURO NEG EMPR E PARTIC LTDA     ;;G3 ;11689292000219;FAZ USINA PORTO SEG BR 364 AL KM 289,SN ;ZONA RURAL               ;78820000;JACIARA                  ;MT ;;
272503;CENTRAL ENERGETICA VICENTINA LTDA       ;;G3 ;07863768000138;FAZ DOIS CORREGOS LT 43 QD 20, SN       ;2 ZONA DO NUCLEO COLONIAL;79710000;VICENTINA                ;MS ;;
276724;COFCO INTERNATIONAL BRASIL SA           ;;G4 ;06315338015060;EST MUN IBIRA A POTIRENDABA KM 6 P II,SN;ZONA RURAL               ;15105000;POTIRENDABA              ;SP ;;
