MG014;037;
MG015;084;
MG015;084;
MG015;084;
MG015;084;
MG015;084;
MG015;084;
MG015;084;
MG015;084;
MG015;084;
MG016;001;
MG016;001;
MG016;001;
MG016;001;
MG016;001;
MG016;001;
MG016;001;
MG016;001;
MG016;001;
MG016;001;
MG101;012;
MG101;012;
MG101;012;
MG102;055;
MG102;055;
MG102;055;
MG103;061;
MG103;061;
MG103;061;
MG104;001;
MG104;001;
MG104;001;
MG105;001;
MG105;001;
MG105;001;
MG106;001;
MG106;001;
MG106;001;
MS001;001;
MS001;001;
MS001;001;
MS001;001;
MS001;001;
MS001;001;
MS001;001;
MS001;001;
MS002;094;
MS002;094;
MS002;094;
MS002;094;
MS002;094;
MS002;094;
MS002;094;
MS002;094;
MS002;094;
MS002;094;
MS003;093;
MS003;093;
MS003;093;
MS003;093;
MS003;093;
MS003;093;
MS003;093;
MS003;093;
MS003;093;
MS003;093;
MS004;004;
MS004;004;
MS004;004;
MS004;004;
MS004;004;
MS004;004;
MS004;004;
MS004;004;
MS004;004;
MS004;004;
MS005;001;
MS005;001;
MS005;001;
MS005;001;
MS005;001;
MS005;001;
MS005;001;
MT001;001;
MT001;001;
MT001;001;
MT001;001;
MT001;001;
MT001;001;
MT001;001;
MT001;001;
MT001;001;
MT002;094;
MT002;094;
MT002;094;
MT002;094;
MT002;094;
MT002;094;
MT002;094;
MT002;094;
MT002;094;
MT002;094;
MT003;093;
MT003;093;
MT003;093;
MT003;093;
MT003;093;
MT003;093;
MT003;093;
MT003;093;
MT003;093;
MT003;093;
NE001;001;
NE001;001;
NE001;001;
NE001;001;
NE001;001;
NE001;001;
NE001;001;
NE001;001;
NE001;001;
NE002;067;
NE002;067;
NE002;067;
NE002;067;
NE002;067;
NE002;067;
NE002;067;
NE002;067;
NE002;067;
NE002;067;
NE003;067;
NE003;067;
NE003;067;
NE003;067;
NE003;067;
NE003;067;
NE003;067;
NE003;067;
NE003;067;
NE003;067;
PB001;001;
PB001;001;
PB001;001;
PB001;001;
PB001;001;
PB001;001;
PB001;001;
PB001;001;
PB001;001;
PB002;001;
PB002;001;
PB002;001;
PB002;001;
PB002;001;
PB002;001;
PB002;001;
PB002;001;
PB002;001;
PR001;001;
PR001;001;
PR001;001;
PR001;001;
PR001;001;
PR001;001;
PR001;001;
PR001;001;
PR001;001;
PR002;089;
PR002;089;
PR002;089;
PR002;089;
PR002;089;
PR002;089;
PR002;089;
PR002;089;
PR002;089;
PR002;089;
PR004;004;
PR004;004;
PR004;004;
PR004;004;
PR004;004;
PR004;004;
PR004;004;
PR004;004;
PR004;004;
PR004;004;
RJ001;001;
RJ001;001;
RJ001;001;
RJ001;001;
RJ001;001;
RJ001;001;
RJ001;001;
RJ001;001;
RJ001;001;
RJ002;097;
RJ002;097;
RJ002;097;
RJ002;097;
RJ002;097;
RJ002;097;
RJ002;097;
RJ002;097;
RJ002;097;
RJ002;097;
RO001;001;
RO001;001;
RO001;001;
RO001;001;
RO001;001;
RO001;001;
RO001;001;
RO002;094;
RO002;094;
RO002;094;
RO002;094;
RO002;094;
RO002;094;
RO002;094;
RO002;094;
RO002;094;
RS001;001;
RS001;001;
RS001;001;
RS001;001;
RS001;001;
RS001;001;
SC001;001;
SC001;001;
SC001;001;
SC001;001;
SC001;001;
SC001;001;
SC001;001;
SC001;001;
SC001;001;
SP001;001;
SP001;001;
SP001;001;
SP001;001;
SP001;001;
SP001;001;
SP001;001;
SP001;001;
SP001;001;
SP002;042;
SP002;042;
SP002;042;
SP002;042;
SP002;042;
SP002;042;
SP003;008;
SP003;008;
SP003;008;
SP003;008;
SP003;008;
SP003;008;
SP003;008;
SP003;008;
SP003;008;
SP004;001;
SP004;001;
SP004;001;
SP004;001;
SP004;001;
SP004;001;
SP004;001;
SP004;001;
SP004;001;
SP005;004;
SP005;004;
SP005;004;
SP005;004;
SP005;004;
SP005;004;
SP005;004;
SP005;004;
SP005;004;
SP005;004;
SP006;001;
SP006;001;
SP006;001;
SP006;001;
SP006;001;
SP006;001;
SP006;001;
SP006;001;
SP006;001;
SP007;103;
SP007;103;
SP007;103;
SP007;103;
SP007;103;
SP007;103;
SP007;103;
SP007;103;
SP007;103;
SP007;103;
SP008;036;
SP008;036;
SP008;036;
SP008;036;
SP008;036;
SP008;036;
SP008;036;
SP009;089;
SP009;089;
SP009;089;
SP009;089;
SP009;089;
SP009;089;
SP009;089;
SP009;089;
SP009;089;
SP009;089;
SP010;098;
SP010;098;
SP010;098;
SP010;098;
SP010;098;
SP010;098;
SP010;098;
SP010;098;
SP010;098;
SP010;098;
SP011;057;
SP011;057;
SP011;057;
SP011;057;
SP011;057;
SP011;057;
SP011;057;
SP012;093;
SP012;093;
SP012;093;
SP012;093;
SP012;093;
SP012;093;
SP012;093;
SP012;093;
SP012;093;
SP012;093;
TO001;001;
TO001;001;
TO001;001;
TO001;001;
TO001;001;
TO001;001;
TO001;001;
TO001;001;
TO001;001;
TO002;097;
TO002;097;
TO002;097;
TO002;097;
TO002;097;
TO002;097;
TO002;097;
TO002;097;
TO002;097;
