001560;KG;313021;198.000;161005;008242;2014-01-02;03330;2014-01-02;101075;PEDIDO: A12P3V;VNL;31.00;6138.00;198.000;067;
003277;CX;082/13;2.000;161008;008243;2014-01-02;02429;2014-01-02;101075;PEDIDO: 66038;VNL;2350.00;4700.00;20.000;067;
001560;KG;313021;72.000;161009;008244;2014-01-02;02429;2014-01-02;101075;PEDIDO: 66137;VNL;36.00;2592.00;72.000;067;
001560;KG;313021;504.000;161010;008245;2014-01-02;01950;2014-01-02;101075;PEDIDO: 4500134046;VNL;31.00;15624.00;504.000;067;
003269;CX;019/13;1.000;161006;008246;2014-01-03;02460;2014-01-03;101138;PEDIDO: 108095;VNL;2390.00;2390.00;10.000;067;
003269;CX;019/13;2.000;161007;008247;2014-01-03;02444;2014-01-03;101138;PEDIDO: 637698;VNL;2650.00;5300.00;20.000;067;
003269;CX;013/13;1.000;161011;008248;2014-01-07;00066;2014-01-07;900900;BONIFICACAO PARCIAL - PLANO FIDELIDADE 2013;BNF;2480.00;2480.00;10.000;089;
003277;CX;081/13;3.000;161012;008250;2014-01-07;03456;2014-01-07;101138;PEDIDO: X-109 - NAO INCIDENCIA DE ICMS CONF.ART.5 ITEM III RICMS/MG;VNL;2603.50;7810.50;30.000;001;
003269;CX;019-021/13;4.000;161014;008251;2014-01-08;02420;2014-01-08;101075;PEDIDO: 4500081840;VNL;2390.00;9560.00;40.000;067;
003274;CX;040-057-078/13;5.000;161015;008252;2014-01-10;04810;2014-01-10;101075;PEDIDO: 199256 - RECEBIMENTO: 2a A 6a DAS 08:00 AS 16:00 HS;VNL;2310.00;11550.00;50.000;067;
003277;CX;082/13;5.000;161018;008253;2014-01-10;02224;2014-01-10;101075;PEDIDO: 152664;VNL;2470.00;12350.00;50.000;067;
811619;UN;COD.PATR.24;1.000;161019;008254;2014-01-10;04925;2014-01-10;900900;NAO INCIDENCIA DE ICMS CONF.ART. 5 - XII - RICMS MG;VNL;50.00;50.00;1.000;001;
003269;CX;021/13;40.000;161016;008255;2014-01-13;04870;2014-01-13;101145;RE: 14/0024033-001;VNL;3668.28;146731.20;600.000;001;
003274;CX;078/13;6.000;161020;008259;2014-01-17;01905;2014-01-17;101075;PEDIDO: 4500082263 - RECEBIMENTO: DE 07:00 AS 11:00 E 12:30 AS 17:30 HS;VNL;2310.00;28200.00;120.000;067;
003269;CX;021/13;6.000;161020;008259;2014-01-17;01905;2014-01-17;101075;PEDIDO: 4500082263 - RECEBIMENTO: DE 07:00 AS 11:00 E 12:30 AS 17:30 HS;VNL;2390.00;28200.00;120.000;067;
001560;KG;313021;287.000;161032;008261;2014-01-17;02775;2014-01-17;101075;PEDIDO: 96763;VNL;31.00;8897.00;287.000;067;
003269;CX;021/13;1.000;161033;008262;2014-01-17;02276;2014-01-17;101075;PEDIDO: 104001;VNL;2390.00;2390.00;10.000;067;
003269;CX;021/13;3.000;161034;008263;2014-01-17;02735;2014-01-17;101075;;VNL;2390.00;7170.00;30.000;067;
003277;CX;082/13;3.000;161035;008264;2014-01-17;04097;2014-01-17;101075;PEDIDO: 4500934650 - RECEBIMENTO: 2a A 6a DAS 07:30 AS 17:00 HS;VNL;2468.80;7406.40;30.000;067;
001560;KG;327425;2509.000;161031;008260;2014-01-17;02775;2014-01-17;101075;PEDIDO: 96763;VNL;31.00;77779.00;2749.000;067;
001560;KG;313021;450.000;161036;008265;2014-01-17;03330;2014-01-17;101075;PEDIDO: A12PB9;VNL;31.00;13950.00;450.000;067;
003277;CX;082/13;2.000;161037;008266;2014-01-17;02429;2014-01-17;101075;;VNL;2350.00;7010.00;30.000;067;
003274;CX;078/13;1.000;161037;008266;2014-01-17;02429;2014-01-17;101075;;VNL;2310.00;7010.00;30.000;067;
003269;CX;021/13;4.000;161038;008267;2014-01-17;04534;2014-01-17;101075;PEDIDO: 102;VNL;2390.00;9560.00;40.000;067;
003269;CX;013/13;2.000;161039;008276;2014-01-20;02444;2014-01-20;101138;PEDIDO: 639633;VNL;2650.00;5300.00;20.000;067;
003277;CX;106/12;1.000;161044;008281;2014-01-22;03330;2014-01-22;101138;PEDIDO: A1207W/1;VNL;2470.00;2470.00;10.000;067;
811623;UN;;1.000;161045;008282;2014-01-22;05053;2014-01-22;900900;NAO INCIDENCIA DE ICMS CONF.ART. 5 - XII - RICMS MG - COD. IMOBILIZ. 290 - PLACA PATR. 96;VNL;159.00;159.00;1.000;001;
001560;KG;313021;522.000;161046;008283;2014-01-24;02775;2014-01-24;101075;DOACAO PARA EXPERIMENTO NA PRODUCAO DE ACUCAR;DOA;31.00;16182.00;522.000;067;
001560;KG;313021;522.000;161050;008284;2014-01-24;01950;2014-01-24;101075;PEDIDO: 4500137158;VNL;31.00;16182.00;522.000;067;
001560;KG;313021;450.000;161049;008285;2014-01-24;02276;2014-01-24;101075;PEDIDO: 104368;VNL;31.00;13950.00;450.000;067;
001560;KG;313021;144.000;161051;008286;2014-01-24;04536;2014-01-24;101075;PEDIDO: 460;VNL;31.00;4464.00;144.000;067;
003277;CX;106/12;2.000;161052;008287;2014-01-24;02061;2014-01-24;101007;PEDIDO: 125.465;VNL;2610.00;5220.00;20.000;004;
003269;CX;021/13;1.000;161048;008288;2014-01-27;04534;2014-01-27;101138;;VNL;2390.00;2390.00;10.000;067;
003269;CX;021/13;1.000;161047;008289;2014-01-30;03197;2014-01-30;101075;PEDIDO: 3199;VNL;2510.00;2510.00;10.000;067;
003274;CX;078/13;6.000;161053;008290;2014-01-31;01905;2014-01-31;101075;PEDIDO: 4500083215 - RECEBIMENTO: 2a A 6a DAS 07:00/11:00 E 12:30/17:30 HS;VNL;2310.00;28200.00;120.000;067;
003269;CX;021/13;6.000;161053;008290;2014-01-31;01905;2014-01-31;101075;PEDIDO: 4500083215 - RECEBIMENTO: 2a A 6a DAS 07:00/11:00 E 12:30/17:30 HS;VNL;2390.00;28200.00;120.000;067;
001310;CX;014/13;1.000;161055;008291;2014-01-31;02429;2014-01-31;101138;PEDIDO: 66799;VNL;1310.00;1310.00;10.000;067;
399993;UN;;1.000;161056;008292;2014-01-31;04259;2014-01-31;900900;ICMS SUBSTITUICAO TRIBUTARIA S/FRETE REF. JANEIRO/2014;VNL;0.00;0.00;500.000;001;
399994;UN;;1.000;161056;008292;2014-01-31;04259;2014-01-31;900900;ICMS SUBSTITUICAO TRIBUTARIA S/FRETE REF. JANEIRO/2014;VNL;0.00;0.00;500.000;001;
399995;UN;;1.000;161056;008292;2014-01-31;04259;2014-01-31;900900;ICMS SUBSTITUICAO TRIBUTARIA S/FRETE REF. JANEIRO/2014;VNL;0.00;0.00;500.000;001;
399996;UN;;1.000;161056;008292;2014-01-31;04259;2014-01-31;900900;ICMS SUBSTITUICAO TRIBUTARIA S/FRETE REF. JANEIRO/2014;VNL;0.00;0.00;500.000;001;
399997;UN;;1.000;161056;008292;2014-01-31;04259;2014-01-31;900900;ICMS SUBSTITUICAO TRIBUTARIA S/FRETE REF. JANEIRO/2014;VNL;0.00;0.00;500.000;001;
003277;CX;106/12-067/13;2.000;161058;008293;2014-02-04;02061;2014-02-04;101007;PEDIDO: 125.542;VNL;2610.00;5220.00;20.000;004;
300253;KG;;5.000;161057;008294;2014-02-04;05055;2014-02-04;101138;DOACAO PARA DESENVOLVIMENTO DE EMULSAO FLUIDA;DOA;180.67;903.37;6.000;001;
001560;KG;313021;504.000;161059;008296;2014-02-05;03330;2014-02-05;101075;PEDIDO: A12PEV/1;VNL;31.00;15624.00;504.000;067;
001560;KG;313021;144.000;161060;008297;2014-02-05;04536;2014-02-05;101075;PEDIDO: 475;VNL;31.00;4464.00;144.000;067;
003269;CX;022/13;4.000;161061;008298;2014-02-05;02420;2014-02-05;101075;PEDIDO: 4500083746;VNL;2390.00;9560.00;40.000;067;
003277;CX;082/13;2.000;161062;008299;2014-02-05;02061;2014-02-05;101007;PEDIDO: 125.674;VNL;2610.00;5220.00;20.000;004;
003277;CX;082/13;2.000;161064;008301;2014-02-07;02429;2014-02-07;101075;PEDIDO: 66975/66992;VNL;2350.00;7010.00;30.000;067;
003274;CX;078/13;1.000;161064;008301;2014-02-07;02429;2014-02-07;101075;PEDIDO: 66975/66992;VNL;2310.00;7010.00;30.000;067;
003277;CX;082/13;1.000;161068;008302;2014-02-12;03072;2014-02-12;101007;PEDIDO: 99.466;VNL;2610.00;2610.00;10.000;004;
003269;CX;022/13;6.000;161067;008303;2014-02-12;04260;2014-02-12;101138;PEDIDO: 4500285554;VNL;2647.60;15885.60;60.000;072;
003277;CX;082/13;2.000;161069;008304;2014-02-13;02061;2014-02-13;101007;PEDIDO: 125.837;VNL;2610.00;5220.00;20.000;004;
003269;CX;023/13;4.000;161072;008307;2014-02-14;04534;2014-02-14;101075;;VNL;2390.00;9560.00;40.000;067;
003274;CX;078/13;5.000;161073;008308;2014-02-14;01905;2014-02-14;101075;PEDIDO: 4500084296;VNL;2310.00;23500.00;100.000;067;
003269;CX;023/13;5.000;161073;008308;2014-02-14;01905;2014-02-14;101075;PEDIDO: 4500084296;VNL;2390.00;23500.00;100.000;067;
001560;KG;327425;828.000;161074;008309;2014-02-14;01950;2014-02-14;101075;PEDIDO: 4500140088;VNL;31.00;25668.00;908.000;067;
001560;KG;313021;1008.000;161075;008310;2014-02-14;02276;2014-02-14;101075;PEDIDO: 104985;VNL;31.00;31248.00;1008.000;067;
001560;KG;313021-317722;504.000;161076;008311;2014-02-14;03330;2014-02-14;101075;PEDIDO: A12PMO/1;VNL;31.00;15624.00;504.000;067;
003277;CX;082/13;2.000;161077;008312;2014-02-14;04097;2014-02-14;101075;PEDIDO: 4500951568;VNL;2468.80;4937.60;20.000;067;
001510;CX;069/13;4.000;161079;008314;2014-02-14;03481;2014-02-14;101007;;VNL;2750.00;20400.00;80.000;089;
003277;CX;082/13;4.000;161079;008314;2014-02-14;03481;2014-02-14;101007;;VNL;2350.00;20400.00;80.000;089;
001510;CX;069/13;4.000;161080;008315;2014-02-14;04529;2014-02-14;101007;;VNL;2750.00;13350.00;50.000;089;
003277;CX;082/13;1.000;161080;008315;2014-02-14;04529;2014-02-14;101007;;VNL;2350.00;13350.00;50.000;089;
001510;CX;069/13;2.000;161078;008313;2014-02-14;00030;2014-02-14;101007;;VNL;2750.00;14900.00;60.000;089;
003277;CX;082/13;4.000;161078;008313;2014-02-14;00030;2014-02-14;101007;;VNL;2350.00;14900.00;60.000;089;
003269;CX;022/13;3.000;161081;008316;2014-02-17;00021;2014-02-17;101007;PEDIDO: 4500285696;VNL;2647.60;7942.80;30.000;072;
003269;CX;022/13;1.000;161082;008317;2014-02-18;02336;2014-02-18;101138;PEDIDO: 40606;VNL;2390.00;2390.00;10.000;067;
001560;KG;317722;540.000;161085;008318;2014-02-20;04527;2014-02-20;101075;PEDIDO: 37815 - RECEBIMENTO: 2a A 6a ATE AS 17:00 HS;VNL;31.00;16740.00;540.000;067;
003269;CX;022/13;5.000;161091;008319;2014-02-20;04776;2014-02-20;101058;PEDIDO: 4500058170 - RECEBIMENTO: 2a A 6a DAS 08:00 AS 15:00 HS;VNL;2510.00;12550.00;50.000;063;
003274;CX;078/13;5.000;161089;008320;2014-02-20;04810;2014-02-20;101075;PEDIDO: 202282 - RECEBIMENTO: 2a A 6a DAS 08:00 AS 16:00 HS;VNL;2310.00;11550.00;50.000;067;
003277;CX;082/13;1.000;161093;008321;2014-02-20;03072;2014-02-20;101007;PEDIDO: 99.632;VNL;2610.00;2610.00;10.000;004;
172117;GR;;400.000;161066;008322;2014-02-21;05057;2014-02-21;101058;PRODUTO PARA DEMONSTRACAO;DOA;0.06;24.08;1000.000;001;
003269;CX;022/13;1.000;161088;008323;2014-02-21;02776;2014-02-21;101148;PEDIDO: 55307;VNL;2510.00;2510.00;10.000;067;
004269;CX;01-02-03-04-05/14;534.000;161096;008325;2014-02-21;04856;2014-02-21;101149;PEDIDO: 4500800670;VNL;153.50;81969.00;8010.000;001;
004998;UN;01-02-03-04-05/13;534.000;161097;008326;2014-02-21;04856;2014-02-21;101149;PEDIDO: 4500800670;VNL;112.09;59856.06;8010.000;001;
003277;CX;082/13;1.000;161095;008327;2014-02-24;00053;2014-02-24;101007;PEDIDO: 794688;VNL;2610.00;2610.00;10.000;004;
003277;CX;082/13;4.000;161098;008328;2014-02-24;00075;2014-02-24;101007;PEDIDO: 290953 - RECEBIMENTO: 2a A 6a DAS 07:30 AS 14:00 - ALMOCO: 11:30 AS 12:30 HS;VNL;2450.00;9800.00;40.000;089;
003277;CX;082/13;1.000;161099;008329;2014-02-24;02082;2014-02-24;101138;PEDIDO: 91522 - RECEBIMENTO: 2a A 6a DAS 07:30 AS 14:00 - ALMOCO: 11:30 AS 12:30 HS;VNL;2450.00;2450.00;10.000;079;
003269;CX;022/13;18.000;161083;008332;2014-02-25;00071;2014-02-25;101007;PEDIDO: 33007 - RECEBIMENTO: 2a A 6a DAS 08:00 AS 16:30 HS;VNL;2650.00;79020.00;300.000;004;
003277;CX;082-094/13;12.000;161083;008332;2014-02-25;00071;2014-02-25;101007;PEDIDO: 33007 - RECEBIMENTO: 2a A 6a DAS 08:00 AS 16:30 HS;VNL;2610.00;79020.00;300.000;004;
003277;CX;082/13;3.000;161100;008333;2014-02-25;03894;2014-02-25;101007;PEDIDO: 56075 - RECEBIMENTO: 2a A 6a DAS 07:30 AS 14:00 HS - ALMOCO: 11:30 AS 12:30 HS;VNL;2500.00;7500.00;30.000;089;
003269;CX;022/13;3.000;161102;008334;2014-02-25;00106;2014-02-25;101007;PEDIDO: 95.686;VNL;2650.00;7950.00;30.000;004;
001560;KG;317722;180.000;161103;008335;2014-02-26;04536;2014-02-26;101075;PEDIDO: 503;VNL;31.00;5580.00;180.000;067;
003269;CX;022/13;6.000;161104;008336;2014-02-26;00015;2014-02-26;101007;PEDIDO: 1018007 - RECEBIMENTO: 2a A 6a DAS 07:00 AS 16:00 HS;VNL;2382.80;14296.80;60.000;048;
003277;CX;094/13;2.000;161105;008337;2014-02-26;02082;2014-02-26;101138;PEDIDO: 91522 - RECEBIMENTO: 2a A 6a DAS 07:30 AS 14:00 - ALMOCO: 11:30 AS 12:30 HS;VNL;2450.00;4900.00;20.000;079;
003277;CX;094/13;2.000;161106;008338;2014-02-26;00075;2014-02-26;101138;PEDIDO: 290953 - RECEBIMENTO: 2a A 6a DAS 07:30 AS 14:00 - ALMOCO: 11:30 AS 12:30 HS;VNL;2450.00;4900.00;20.000;089;
003277;CX;094/13;5.000;161108;008339;2014-02-26;02224;2014-02-26;101075;PEDIDO: 154863;VNL;2470.00;12350.00;50.000;067;
003269;CX;022/13;1.000;161109;008340;2014-02-27;01515;2014-02-27;101138;PEDIDO: 492140;VNL;2650.00;2650.00;10.000;004;
003269;CX;022/13;2.000;161111;008342;2014-02-28;04534;2014-02-28;101138;CLIENTE RETIRA NA FILIAL DA CENTRAL FELIX EM RECIFE;VNL;2390.00;4780.00;20.000;067;
003277;CX;094/13;2.000;161112;008343;2014-02-28;02061;2014-02-28;101007;PEDIDO: 126.041;VNL;2610.00;5220.00;20.000;004;
702020;BD;BL 168/002;1.000;161107;008344;2014-02-28;04097;2014-02-28;101135;PEDIDO: 4500949822;VNL;2518.40;2518.40;20.000;067;
003277;CX;094/13;2.000;161113;008345;2014-02-28;03900;2014-02-28;101007;PEDIDO: 4100297915;VNL;2490.00;4980.00;20.000;072;
399993;UN;;1.000;161114;008346;2014-02-28;04259;2014-02-28;900900;ICMS SUBSTITUICAO TRIBUTARIA S/FRETE REF. FEVEREIRO/2014;VNL;0.00;0.00;500.000;001;
399994;UN;;1.000;161114;008346;2014-02-28;04259;2014-02-28;900900;ICMS SUBSTITUICAO TRIBUTARIA S/FRETE REF. FEVEREIRO/2014;VNL;0.00;0.00;500.000;001;
399995;UN;;1.000;161114;008346;2014-02-28;04259;2014-02-28;900900;ICMS SUBSTITUICAO TRIBUTARIA S/FRETE REF. FEVEREIRO/2014;VNL;0.00;0.00;500.000;001;
399996;UN;;1.000;161114;008346;2014-02-28;04259;2014-02-28;900900;ICMS SUBSTITUICAO TRIBUTARIA S/FRETE REF. FEVEREIRO/2014;VNL;0.00;0.00;500.000;001;
399997;UN;;1.000;161114;008346;2014-02-28;04259;2014-02-28;900900;ICMS SUBSTITUICAO TRIBUTARIA S/FRETE REF. FEVEREIRO/2014;VNL;0.00;0.00;500.000;001;
003269;CX;022/13;2.000;161115;008347;2014-02-28;03900;2014-02-28;101007;;VNL;2490.00;9960.00;40.000;072;
003277;CX;094/13;2.000;161115;008347;2014-02-28;03900;2014-02-28;101007;;VNL;2490.00;9960.00;40.000;072;
003269;CX;022/13;10.000;161117;008348;2014-03-06;00113;2014-03-06;101007;PEDIDO: 624051 - RECEBIMENTO: 2a A 6a DAS 07:00 AS 16:00 HS;VNL;2650.00;34330.00;130.000;004;
003277;CX;094/13;3.000;161117;008348;2014-03-06;00113;2014-03-06;101007;PEDIDO: 624051 - RECEBIMENTO: 2a A 6a DAS 07:00 AS 16:00 HS;VNL;2610.00;34330.00;130.000;004;
003269;CX;022/13;3.000;161118;008349;2014-03-06;04889;2014-03-06;101007;PEDIDO: 624050 - RECEBIMENTO: 2a A 6a DAS 07:00 AS 16:00 HS;VNL;2650.00;23460.00;90.000;004;
003277;CX;094/13;3.000;161118;008349;2014-03-06;04889;2014-03-06;101007;PEDIDO: 624050 - RECEBIMENTO: 2a A 6a DAS 07:00 AS 16:00 HS;VNL;2610.00;23460.00;90.000;004;
003274;CX;078/13;3.000;161118;008349;2014-03-06;04889;2014-03-06;101007;PEDIDO: 624050 - RECEBIMENTO: 2a A 6a DAS 07:00 AS 16:00 HS;VNL;2560.00;23460.00;90.000;004;
003269;CX;022/13;2.000;161119;008350;2014-03-06;00110;2014-03-06;101007;PEDIDO: 624049 - RECEBIMENTO: 2a A 6a DAS 07:00 AS 16:00 HS;VNL;2650.00;15640.00;60.000;004;
003277;CX;094/13;2.000;161119;008350;2014-03-06;00110;2014-03-06;101007;PEDIDO: 624049 - RECEBIMENTO: 2a A 6a DAS 07:00 AS 16:00 HS;VNL;2610.00;15640.00;60.000;004;
003274;CX;078/13;2.000;161119;008350;2014-03-06;00110;2014-03-06;101007;PEDIDO: 624049 - RECEBIMENTO: 2a A 6a DAS 07:00 AS 16:00 HS;VNL;2560.00;15640.00;60.000;004;
001510;CX;069/13;10.000;161116;008351;2014-03-06;05018;2014-03-06;101007;PEDIDO: 3545;VNL;3090.00;30900.00;100.000;004;
003269;CX;022/13;4.000;161120;008352;2014-03-07;02420;2014-03-07;101075;PEDIDO: 4500085568;VNL;2390.00;9560.00;40.000;067;
003274;CX;078/13;5.000;161121;008353;2014-03-07;01905;2014-03-07;101075;PEDIDO: 4500085566;VNL;2310.00;23500.00;100.000;067;
003269;CX;022/13;5.000;161121;008353;2014-03-07;01905;2014-03-07;101075;PEDIDO: 4500085566;VNL;2390.00;23500.00;100.000;067;
003269;CX;022/13;4.000;161122;008354;2014-03-07;02772;2014-03-07;101007;PEDIDO: 104364;VNL;2760.00;11040.00;40.000;084;
003269;CX;022/13;10.000;161125;008355;2014-03-07;04423;2014-03-07;101007;PEDIDO: 4500321106;VNL;2490.00;49800.00;200.000;048;
003277;CX;094/13;10.000;161125;008355;2014-03-07;04423;2014-03-07;101007;PEDIDO: 4500321106;VNL;2490.00;49800.00;200.000;048;
003269;CX;022/13;7.000;161123;008356;2014-03-07;03456;2014-03-07;101138;PEDIDO: Y-012 - NAO INCIDENCIA DE ICMS CONF. ART. 5 ITEM III RICMS/MG;VNL;2647.60;18533.20;70.000;001;
003269;CX;022/13;2.000;161124;008357;2014-03-07;03900;2014-03-07;101007;PEDIDO: 4100299610;VNL;2490.00;9960.00;40.000;072;
003277;CX;094/13;2.000;161124;008357;2014-03-07;03900;2014-03-07;101007;PEDIDO: 4100299610;VNL;2490.00;9960.00;40.000;072;
001510;CX;069-086/13;8.000;161126;008358;2014-03-07;04445;2014-03-07;101007;PEDIDO: 4500815386 - RECEBIMENTO: 2a A 6a DAS 08:00 AS 15:00 HS;VNL;2887.50;35227.00;130.000;072;
003274;CX;078/13;5.000;161126;008358;2014-03-07;04445;2014-03-07;101007;PEDIDO: 4500815386 - RECEBIMENTO: 2a A 6a DAS 08:00 AS 15:00 HS;VNL;2425.40;35227.00;130.000;072;
003269;CX;022-023/13;20.000;161127;008359;2014-03-10;04673;2014-03-10;101058;PEDIDO: 4500789292 - RECEBIMENTO: 2a A 6a DAS 07:30 AS 16:00 HS;VNL;2508.20;50164.00;200.000;063;
003269;CX;022/13;5.000;161128;008360;2014-03-10;04743;2014-03-10;101058;PEDIDO: 79.683;VNL;2400.00;12000.00;50.000;084;
003269;CX;023/13;3.000;161130;008361;2014-03-10;04324;2014-03-10;101007;PEDIDO: 52572 - RECEBIMENTO: 2a A 6a DAS 08:00 AS 16:00 HS;VNL;2650.00;7950.00;30.000;063;
003277;CX;094/13;2.000;161131;008362;2014-03-11;00046;2014-03-11;101138;PEDIDO: 56740/58634 - RECEBIMENTO: 2a A 6a DAS 07:30 AS 16:00 HS;VNL;2610.00;28620.00;100.000;004;
003269;CX;023/13;3.000;161131;008362;2014-03-11;00046;2014-03-11;101138;PEDIDO: 56740/58634 - RECEBIMENTO: 2a A 6a DAS 07:30 AS 16:00 HS;VNL;2650.00;28620.00;100.000;004;
001510;CX;086/13;5.000;161131;008362;2014-03-11;00046;2014-03-11;101138;PEDIDO: 56740/58634 - RECEBIMENTO: 2a A 6a DAS 07:30 AS 16:00 HS;VNL;3090.00;28620.00;100.000;004;
003277;CX;094/13;2.000;161132;008363;2014-03-11;04661;2014-03-11;101138;PEDIDO: 33381 - RECEBIMENTO: 2a A 6a DAS 07:30 AS 14:00 - ALMOCO: 11:30 AS 12:30 HS;VNL;2450.00;4900.00;20.000;089;
003269;CX;023/13;2.000;161133;008364;2014-03-11;04015;2014-03-11;101138;PEDIDO: 141059 - RECEBIMENTO: 2a A 6a DAS 07:00 AS 17:00 - ALMOCO: 11:00/12:00 HS;VNL;2510.00;5020.00;20.000;089;
003274;CX;078/13;3.000;161134;008365;2014-03-11;04675;2014-03-11;101138;PEDIDOS: 3760/3759/3894 - RECEBIMENTO: 2a A 6a DAS 07:30 AS 16:00 HS;VNL;2560.00;108690.00;540.000;004;
003277;CX;094/13;6.000;161134;008365;2014-03-11;04675;2014-03-11;101138;PEDIDOS: 3760/3759/3894 - RECEBIMENTO: 2a A 6a DAS 07:30 AS 16:00 HS;VNL;2610.00;108690.00;540.000;004;
001310;CX;014-044/13;30.000;161134;008365;2014-03-11;04675;2014-03-11;101138;PEDIDOS: 3760/3759/3894 - RECEBIMENTO: 2a A 6a DAS 07:30 AS 16:00 HS;VNL;1300.00;108690.00;540.000;004;
001510;CX;086/13;15.000;161134;008365;2014-03-11;04675;2014-03-11;101138;PEDIDOS: 3760/3759/3894 - RECEBIMENTO: 2a A 6a DAS 07:30 AS 16:00 HS;VNL;3090.00;108690.00;540.000;004;
003269;CX;023/13;5.000;161136;008366;2014-03-11;02140;2014-03-11;101007;PEDIDO: 162680 - SAIDA COM SUSPENSAO DA CONTRIBUICAO PIS/PASEP E COFINS - ADE SOART 3/2013;VNL;2510.00;12550.00;50.000;089;
811628;UN;;8.000;161137;008367;2014-03-11;05059;2014-03-11;900900;NAO INCID.ICMS ART.5o ITEM XII RICMS MG-COD.PAT. 738/739/740/742/743/744/746/747;VNL;10.00;80.00;8.000;001;
811627;UN;;11.000;161135;008368;2014-03-11;05059;2014-03-11;900900;NAO INC.ICMS ART.5oITEM XII RICMS MG-COD.PAT.748/749/750/751/752/753/754/755/758/759/761;VNL;5.00;55.00;11.000;001;
003277;CX;094/13;6.000;161138;008369;2014-03-11;03059;2014-03-11;101138;PEDIDO: 79405;VNL;2450.00;27250.00;110.000;089;
003269;CX;023/13;5.000;161138;008369;2014-03-11;03059;2014-03-11;101138;PEDIDO: 79405;VNL;2510.00;27250.00;110.000;089;
001560;KG;327425;900.000;161139;008370;2014-03-13;02775;2014-03-13;101075;PEDIDO: 101129;VNL;31.00;27900.00;980.000;067;
003277;CX;094/13;2.000;161140;008371;2014-03-13;02061;2014-03-13;101007;PEDIDO: 126.343;VNL;2610.00;5220.00;20.000;004;
003269;CX;023/13;4.000;161141;008372;2014-03-13;04534;2014-03-13;101075;;VNL;2390.00;9560.00;40.000;067;
003269;CX;023/13;2.000;161142;008373;2014-03-13;04755;2014-03-13;101138;PEDIDO: 1385753;VNL;2510.00;5020.00;20.000;063;
003269;CX;023/13;3.000;161143;008374;2014-03-14;04216;2014-03-14;101075;PEDIDO: 59056;VNL;2390.00;7170.00;30.000;067;
003269;CX;023/13;6.000;161144;008375;2014-03-14;04982;2014-03-14;101007;PEDIDO: REQUISICAO 10638401;VNL;2360.00;14160.00;60.000;048;
171101;PT;;1.000;161145;008376;2014-03-17;05060;2014-03-17;101022;PRODUTO PARA DEMONSTRACAO;DOA;3.00;7.50;0.000;001;
170102;PT;;1.000;161145;008376;2014-03-17;05060;2014-03-17;101022;PRODUTO PARA DEMONSTRACAO;DOA;4.50;7.50;0.000;001;
001560;KG;327732;450.000;161146;008377;2014-03-17;02276;2014-03-17;101075;PEDIDO: 106021;VNL;31.00;13950.00;450.000;067;
003269;CX;023/13;2.000;161150;008380;2014-03-17;04777;2014-03-17;101058;PEDIDO: 4100303386/4100303510;VNL;2490.00;9960.00;40.000;063;
003277;CX;094/13;2.000;161150;008380;2014-03-17;04777;2014-03-17;101058;PEDIDO: 4100303386/4100303510;VNL;2490.00;9960.00;40.000;063;
003277;CX;094/13;15.000;161151;008381;2014-03-17;04989;2014-03-17;101058;PEDIDO: 13399 - RECEBIMENTO: 2a A 5a DAS 08:00 AS 12:00 HS;VNL;2470.00;37050.00;150.000;084;
003269;CX;023/13;6.000;161152;008382;2014-03-17;04772;2014-03-17;101058;PEDIDO: 4500072808 - REMESSA DE MERC. EM CONSIGNACAO MERCANTIL OU INDUSTRIAL;SRC;2760.00;41040.00;180.000;063;
003277;CX;094/13;6.000;161152;008382;2014-03-17;04772;2014-03-17;101058;PEDIDO: 4500072808 - REMESSA DE MERC. EM CONSIGNACAO MERCANTIL OU INDUSTRIAL;SRC;2720.00;41040.00;180.000;063;
001310;CX;044/13;6.000;161152;008382;2014-03-17;04772;2014-03-17;101058;PEDIDO: 4500072808 - REMESSA DE MERC. EM CONSIGNACAO MERCANTIL OU INDUSTRIAL;SRC;1360.00;41040.00;180.000;063;
003269;CX;023/13;2.000;161154;008383;2014-03-18;02429;2014-03-18;101138;PEDIDO: 67531;VNL;2350.00;4700.00;20.000;067;
003277;CX;094/13;12.000;161155;008384;2014-03-18;04681;2014-03-18;101014;PEDIDO: 86261;VNL;2720.00;32640.00;120.000;063;
003269;CX;023/13;12.000;161156;008385;2014-03-18;04801;2014-03-18;101138;PEDIDO: 4503079178 - RECEBIMENTO: 2a A 6a DAS 08:00 AS 15:00 HS;VNL;2510.00;30120.00;120.000;084;
702020;BD;BL.168/002;2.000;161157;008386;2014-03-19;04653;2014-03-19;101058;PEDIDO: 136.965;VNL;2822.64;5645.28;40.000;004;
003274;CX;078/13;5.000;161158;008387;2014-03-19;02054;2014-03-19;101007;PEDIDO: 4083;VNL;2810.00;28350.00;100.000;004;
003277;CX;094/13;5.000;161158;008387;2014-03-19;02054;2014-03-19;101007;PEDIDO: 4083;VNL;2860.00;28350.00;100.000;004;
003274;CX;078/13;4.000;161153;008388;2014-03-19;04650;2014-03-19;101007;PEDIDO: 4400271682;VNL;2670.00;10680.00;40.000;081;
003269;CX;023/13;10.000;161160;008390;2014-03-19;04994;2014-03-19;101007;PEDIDO: 4500967058 - RECEBIMENTO: 2a A 6a DAS 08:00 AS 14:00 HS;VNL;2508.20;25082.00;100.000;072;
